,GAME_ID,INN_CT,BAT_HOME_ID,OUTS_CT,AWAY_SCORE,HOME_SCORE,BATTER_ID,BAT_LINEUP_ID,BAT_FLD_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,PIT_ID,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,RUN1_RESP_PIT_ID,BASE2_RUN_ID,RUN2_RESP_PIT_ID,BASE3_RUN_ID,RUN3_RESP_PIT_ID,LEADOFF_FL,EVENT_CD,BAT_EVENT_FL,EVENT_OUTS_CT,SB_FL,CS_FL,PK_FL,EVENT_ID,BALLS_CT,STRIKES_CT,PITCH_SEQ,RBI,H_FL,AB_FL,SH_FL,SF_FL,BUNT_FL
0,4926434,1,0,0,0,0,2343493,1,7,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,1,3,1,1,0,0,0,0,,,,0.0,0.0,1.0,0.0,0.0,0.0
1,4926434,1,0,1,0,0,2123130,2,4,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,0,2,1,1,0,0,0,1,,,,0.0,0.0,1.0,0.0,0.0,0.0
2,4926434,1,0,2,0,0,1874803,3,8,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,0,3,1,1,0,0,0,2,,,,0.0,0.0,1.0,0.0,0.0,0.0
3,4926434,1,1,0,0,0,2119803,1,4,1,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,1,16,1,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,0.0,0.0
4,4926434,1,1,0,0,0,2345176,2,3,,0,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,2119803,2133939,,,,,0,6,0,1,0,1,0,4,,,,,,,,,
5,4926434,1,1,1,0,0,2345176,2,3,0,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,0,2,1,1,0,0,0,5,,,,0.0,0.0,1.0,0.0,0.0,0.0
6,4926434,1,1,2,0,0,1877492,3,8,0,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,0,2,1,1,0,0,0,6,,,,0.0,0.0,1.0,0.0,0.0,0.0
7,4926434,2,0,0,0,0,1991341,4,5,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,1,2,1,1,0,0,0,7,,,,0.0,0.0,1.0,0.0,0.0,0.0
8,4926434,2,0,1,0,0,1874804,5,2,1,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,0,16,1,0,0,0,0,8,,,,0.0,0.0,0.0,0.0,0.0,0.0
9,4926434,2,0,1,0,0,2343523,6,3,1,2,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,1874804,1774818,,,,,0,14,1,0,0,0,0,9,,,,0.0,0.0,0.0,0.0,0.0,0.0
10,4926434,2,0,1,0,0,1991362,7,10,1,2,0,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,2343523,1774818,1874804,1774818,,,0,19,1,1,0,0,0,10,,,,0.0,0.0,1.0,0.0,0.0,0.0
11,4926434,2,0,2,0,0,2343521,8,6,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,1991362,1774818,2343523,1774818,,,0,2,1,1,0,0,0,11,,,,0.0,0.0,1.0,0.0,0.0,0.0
12,4926434,2,1,0,0,0,2119763,4,2,0,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,1,3,1,1,0,0,0,12,,,,0.0,0.0,1.0,0.0,0.0,0.0
13,4926434,2,1,1,0,0,2345169,5,10,0,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,0,3,1,1,0,0,0,13,,,,0.0,0.0,1.0,0.0,0.0,0.0
14,4926434,2,1,2,0,0,1997457,6,5,1,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,,,,,,,0,20,1,0,0,0,0,14,,,,0.0,1.0,1.0,0.0,0.0,0.0
15,4926434,2,1,2,0,0,2119753,7,7,0,,,,2133939,1874804,2343523,2123130,1991341,2343521,2343493,1874803,2133936,1997457,2133939,,,,,0,2,1,1,0,0,0,15,,,,0.0,0.0,1.0,0.0,0.0,0.0
16,4926434,3,0,0,0,0,2133936,9,9,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,1,3,1,1,0,0,0,16,,,,0.0,0.0,1.0,0.0,0.0,0.0
17,4926434,3,0,1,0,0,2343493,1,7,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,0,3,1,1,0,0,0,17,,,,0.0,0.0,1.0,0.0,0.0,0.0
18,4926434,3,0,2,0,0,2123130,2,4,0,,,,1774818,2119763,2345176,2119803,1997457,1997421,2119753,1877492,1997433,,,,,,,0,2,1,1,0,0,0,18,,,,0.0,0.0,1.0,0.0,0.0,0.0
