,GAME_ID,INN_CT,BAT_HOME_ID,OUTS_CT,AWAY_SCORE,HOME_SCORE,BATTER_ID,BAT_LINEUP_ID,BAT_FLD_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,PIT_ID,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,RUN1_RESP_PIT_ID,BASE2_RUN_ID,RUN2_RESP_PIT_ID,BASE3_RUN_ID,RUN3_RESP_PIT_ID,LEADOFF_FL,EVENT_CD,BAT_EVENT_FL,EVENT_OUTS_CT,SB_FL,CS_FL,PK_FL,EVENT_ID,BALLS_CT,STRIKES_CT,PITCH_SEQ,RBI,H_FL,AB_FL,SH_FL,SF_FL,BUNT_FL
0,4926855,1,0,0,0,0,2310635,1,6,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,1,2,1,1,0,0,0,0,,,,0.0,0.0,1.0,0.0,0.0,0.0
1,4926855,1,0,1,0,0,1997111,2,4,1,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,16,1,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,0.0,0.0
2,4926855,1,0,1,0,0,1982241,3,9,,2,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,1997111,1976703,,,,,0,9,0,0,0,0,0,2,,,,,,,,,
3,4926855,1,0,1,0,0,1982241,3,9,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,1997111,1976703,,,0,3,1,1,0,0,0,3,,,,0.0,0.0,1.0,0.0,0.0,0.0
4,4926855,1,0,2,0,0,1869348,4,3,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,1997111,1976703,,,0,3,1,1,0,0,0,4,,,,0.0,0.0,1.0,0.0,0.0,0.0
5,4926855,1,1,0,0,0,2112176,1,9,0,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,1,3,1,1,0,0,0,5,,,,0.0,0.0,1.0,0.0,0.0,0.0
6,4926855,1,1,1,0,0,1976693,2,6,0,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,0,2,1,1,0,0,0,6,,,,0.0,0.0,1.0,0.0,0.0,0.0
7,4926855,1,1,2,0,0,1871428,3,10,0,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,0,2,1,1,0,0,0,7,,,,0.0,0.0,1.0,0.0,0.0,0.0
8,4926855,2,0,0,0,0,2120317,5,2,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,1,2,1,1,0,0,0,8,,,,0.0,0.0,1.0,0.0,0.0,0.0
9,4926855,2,0,1,0,0,2120342,6,10,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,3,1,1,0,0,0,9,,,,0.0,0.0,1.0,0.0,0.0,0.0
10,4926855,2,0,2,1,0,1869360,7,7,4,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,23,1,0,0,0,0,10,,,,1.0,1.0,1.0,0.0,0.0,0.0
11,4926855,2,0,2,1,0,2310660,8,5,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,3,1,1,0,0,0,11,,,,0.0,0.0,1.0,0.0,0.0,0.0
12,4926855,2,1,0,1,0,2112178,4,8,2,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,1,21,1,0,0,0,0,12,,,,0.0,1.0,1.0,0.0,0.0,0.0
13,4926855,2,1,0,1,0,2324639,5,4,1,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112178,1982261,,,0,14,1,0,0,0,0,13,,,,0.0,0.0,0.0,0.0,0.0,0.0
14,4926855,2,1,0,1,0,2112215,6,7,1,2,3,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2324639,1982261,2112178,1982261,,,0,16,1,0,0,0,0,14,,,,0.0,0.0,0.0,0.0,0.0,0.0
15,4926855,2,1,0,1,1,2112207,7,3,0,2,3,4,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112215,1982261,2324639,1982261,2112178,1982261,0,2,1,1,0,0,0,15,,,,1.0,0.0,1.0,0.0,1.0,0.0
16,4926855,2,1,1,1,1,2112204,8,5,0,,,0,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112215,1982261,2324639,1982261,0,2,1,2,0,0,0,16,,,,0.0,0.0,1.0,0.0,0.0,0.0
17,4926855,3,0,0,1,1,1982224,9,8,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,1,2,1,1,0,0,0,17,,,,0.0,0.0,1.0,0.0,0.0,0.0
18,4926855,3,0,1,1,1,2310635,1,6,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,2,1,1,0,0,0,18,,,,0.0,0.0,1.0,0.0,0.0,0.0
19,4926855,3,0,2,1,1,1997111,2,4,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,3,1,1,0,0,0,19,,,,0.0,0.0,1.0,0.0,0.0,0.0
20,4926855,3,1,0,1,1,2112210,9,2,1,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,1,20,1,0,0,0,0,20,,,,0.0,1.0,1.0,0.0,0.0,0.0
21,4926855,3,1,0,1,3,2112176,1,9,4,4,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112210,1982261,,,,,0,23,1,0,0,0,0,21,,,,2.0,1.0,1.0,0.0,0.0,0.0
22,4926855,3,1,0,1,3,1976693,2,6,1,,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,0,20,1,0,0,0,0,22,,,,0.0,1.0,1.0,0.0,0.0,0.0
23,4926855,3,1,0,1,3,1871428,3,10,1,2,,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,1976693,1982261,,,,,0,14,1,0,0,0,0,23,,,,0.0,0.0,0.0,0.0,0.0,0.0
24,4926855,3,1,0,1,3,2112178,4,8,1,2,3,,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,1871428,1982261,1976693,1982261,,,0,20,1,0,0,0,0,24,,,,0.0,1.0,1.0,0.0,0.0,0.0
25,4926855,3,1,0,1,4,2324639,5,4,1,2,3,4,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112178,1982261,1871428,1982261,1976693,1982261,0,20,1,0,0,0,0,25,,,,1.0,1.0,1.0,0.0,0.0,0.0
26,4926855,3,1,0,1,6,2112215,6,7,2,3,4,4,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2324639,1982261,2112178,1982261,1871428,1982261,0,21,1,0,0,0,0,26,,,,2.0,1.0,1.0,0.0,0.0,0.0
27,4926855,3,1,0,1,8,2112207,7,3,2,,4,4,1982261,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112215,1982261,2324639,1982261,0,21,1,0,0,0,0,27,,,,2.0,1.0,1.0,0.0,0.0,0.0
28,4926855,3,1,0,1,8,2112204,8,5,0,,3,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112207,1982261,,,0,2,1,1,0,0,0,28,,,,0.0,0.0,1.0,0.0,0.0,0.0
29,4926855,3,1,1,1,8,2112210,9,2,1,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,2112207,1982261,0,14,1,0,0,0,0,29,,,,0.0,0.0,0.0,0.0,0.0,0.0
30,4926855,3,1,1,1,8,2112176,1,9,,2,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112210,2310651,,,2112207,1982261,0,4,0,0,1,0,0,30,,,,,,,,,
31,4926855,3,1,1,1,8,2112176,1,9,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112210,2310651,2112207,1982261,0,2,1,1,0,0,0,31,,,,0.0,0.0,1.0,0.0,0.0,0.0
32,4926855,3,1,2,1,8,1976693,2,6,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112210,2310651,2112207,1982261,0,2,1,1,0,0,0,32,,,,0.0,0.0,1.0,0.0,0.0,0.0
33,4926855,4,0,0,1,8,1982241,3,9,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,1,2,1,1,0,0,0,33,,,,0.0,0.0,1.0,0.0,0.0,0.0
34,4926855,4,0,1,1,8,1869348,4,3,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,2,1,1,0,0,0,34,,,,0.0,0.0,1.0,0.0,0.0,0.0
35,4926855,4,0,2,1,8,2120317,5,2,1,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,20,1,0,0,0,0,35,,,,0.0,1.0,1.0,0.0,0.0,0.0
36,4926855,4,0,2,1,8,2120342,6,10,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,2120317,1976703,,,,,0,2,1,1,0,0,0,36,,,,0.0,0.0,1.0,0.0,0.0,0.0
37,4926855,4,1,0,1,8,1871428,3,10,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,1,2,1,1,0,0,0,37,,,,0.0,0.0,1.0,0.0,0.0,0.0
38,4926855,4,1,1,1,8,2112178,4,8,2,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,0,21,1,0,0,0,0,38,,,,0.0,1.0,1.0,0.0,0.0,0.0
39,4926855,4,1,1,1,8,2324639,5,4,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112178,2310651,,,0,2,1,1,0,0,0,39,,,,0.0,0.0,1.0,0.0,0.0,0.0
40,4926855,4,1,2,1,8,2112215,6,7,1,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112178,2310651,,,0,14,1,0,0,0,0,40,,,,0.0,0.0,0.0,0.0,0.0,0.0
41,4926855,4,1,2,1,10,2112207,7,3,3,4,4,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112215,2310651,2112178,2310651,,,0,22,1,0,0,0,0,41,,,,2.0,1.0,1.0,0.0,0.0,0.0
42,4926855,4,1,2,1,10,2112204,8,5,1,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,2112207,2310651,0,14,1,0,0,0,0,42,,,,0.0,0.0,0.0,0.0,0.0,0.0
43,4926855,4,1,2,1,10,2112210,9,2,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,2112204,2310651,,,2112207,2310651,0,2,1,1,0,0,0,43,,,,0.0,0.0,1.0,0.0,0.0,0.0
44,4926855,5,0,0,1,10,1869360,7,7,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,1,3,1,1,0,0,0,44,,,,0.0,0.0,1.0,0.0,0.0,0.0
45,4926855,5,0,1,1,10,2310660,8,5,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,2,1,1,0,0,0,45,,,,0.0,0.0,1.0,0.0,0.0,0.0
46,4926855,5,0,2,1,10,1982224,9,8,0,,,,1976703,2112210,2112207,2324639,2112204,1976693,2112215,2112178,2112176,,,,,,,0,3,1,1,0,0,0,46,,,,0.0,0.0,1.0,0.0,0.0,0.0
47,4926855,5,1,0,1,10,2112176,1,9,2,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,1,21,1,0,0,0,0,47,,,,0.0,1.0,1.0,0.0,0.0,0.0
48,4926855,5,1,0,1,11,1976693,2,6,2,,4,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,2112176,2310651,,,0,21,1,0,0,0,0,48,,,,1.0,1.0,1.0,0.0,0.0,0.0
49,4926855,5,1,0,1,12,1871428,3,10,2,,4,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,1976693,2310651,,,0,21,1,0,0,0,0,49,,,,1.0,1.0,1.0,0.0,0.0,0.0
50,4926855,5,1,0,1,12,2112178,4,8,0,,,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,1871428,2310651,,,0,2,1,1,0,0,0,50,,,,0.0,0.0,1.0,0.0,0.0,0.0
51,4926855,5,1,1,1,12,2324639,5,4,0,,3,,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,1871428,2310651,,,0,2,1,1,0,0,0,51,,,,0.0,0.0,1.0,0.0,0.0,0.0
52,4926855,5,1,2,1,14,2112215,6,7,4,,,4,2310651,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,1871428,2310651,0,23,1,0,0,0,0,52,,,,2.0,1.0,1.0,0.0,0.0,0.0
53,4926855,5,1,2,1,14,2112207,7,3,2,,,,2120346,2120317,1869348,1997111,2310660,2310635,1869360,1982224,1982241,,,,,,,0,21,1,0,0,0,0,53,,,,0.0,1.0,1.0,0.0,0.0,0.0
