,GAME_ID,INN_CT,BAT_HOME_ID,OUTS_CT,AWAY_SCORE,HOME_SCORE,BATTER_ID,BAT_LINEUP_ID,BAT_FLD_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,PIT_ID,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,RUN1_RESP_PIT_ID,BASE2_RUN_ID,RUN2_RESP_PIT_ID,BASE3_RUN_ID,RUN3_RESP_PIT_ID,LEADOFF_FL,EVENT_CD,BAT_EVENT_FL,EVENT_OUTS_CT,SB_FL,CS_FL,PK_FL,EVENT_ID,BALLS_CT,STRIKES_CT,PITCH_SEQ,RBI,H_FL,AB_FL,SH_FL,SF_FL,BUNT_FL
0,4928151,1,0,0,0,0,2304925,1,8,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,1,3,1,1,0,0,0,0,0,2,KSS,0.0,0.0,1.0,0.0,0.0,0.0
1,4928151,1,0,1,0,0,2112192,2,5,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,2,1,1,0,0,0,1,1,2,KBS,0.0,0.0,1.0,0.0,0.0,0.0
2,4928151,1,0,2,0,0,2112169,3,9,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,3,1,1,0,0,0,2,3,2,BKBSBK,0.0,0.0,1.0,0.0,0.0,0.0
3,4928151,1,1,0,0,0,2309709,1,8,2,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,1,21,1,0,0,0,0,3,0,0,,0.0,1.0,1.0,0.0,0.0,0.0
4,4928151,1,1,0,0,0,2309743,2,3,0,,3,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,2309709,2112170,,,0,2,1,1,0,0,0,4,0,1,K,0.0,0.0,1.0,0.0,0.0,0.0
5,4928151,1,1,1,0,1,2128236,3,2,1,,,4,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,2309709,2112170,0,18,1,0,0,0,0,5,0,0,,1.0,0.0,1.0,0.0,0.0,0.0
6,4928151,1,1,1,0,1,1879368,4,5,1,3,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,2128236,,,,,,0,20,1,0,0,0,0,6,3,2,FBBBK,0.0,1.0,1.0,0.0,0.0,0.0
7,4928151,1,1,1,0,1,2128251,5,7,0,2,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,1879368,2112170,,,2128236,,0,3,1,1,0,0,0,7,3,2,BFBFBS,0.0,0.0,1.0,0.0,0.0,0.0
8,4928151,1,1,2,0,1,1977455,6,6,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,1879368,2112170,2128236,,0,2,1,1,0,0,0,8,3,2,BKBBK,0.0,0.0,1.0,0.0,0.0,0.0
9,4928151,2,0,0,0,1,1870576,4,2,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,1,3,1,1,0,0,0,9,2,2,KBBFK,0.0,0.0,1.0,0.0,0.0,0.0
10,4928151,2,0,1,0,1,2112165,5,7,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,3,1,1,0,0,0,10,1,2,BSFK,0.0,0.0,1.0,0.0,0.0,0.0
11,4928151,2,0,2,0,1,2112171,6,10,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,2,1,1,0,0,0,11,2,2,KBFFFFB,0.0,0.0,1.0,0.0,0.0,0.0
12,4928151,2,1,0,0,1,2309766,7,10,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,1,3,1,1,0,0,0,12,1,2,FBSS,0.0,0.0,1.0,0.0,0.0,0.0
13,4928151,2,1,1,0,1,2128234,8,4,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,0,2,1,1,0,0,0,13,0,2,SK,0.0,0.0,1.0,0.0,0.0,0.0
14,4928151,2,1,2,0,1,1879363,9,9,1,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,0,14,1,0,0,0,0,14,3,0,BBBB,0.0,0.0,0.0,0.0,0.0,0.0
15,4928151,2,1,2,0,1,2309709,1,8,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,1879363,2112170,,,,,0,2,1,1,0,0,0,15,1,0,B,0.0,0.0,1.0,0.0,0.0,0.0
16,4928151,3,0,0,0,1,2304922,7,3,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,1,2,1,1,0,0,0,16,2,2,BFKBF,0.0,0.0,1.0,0.0,0.0,0.0
17,4928151,3,0,1,0,1,2112162,8,6,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,2,1,1,0,0,0,17,3,2,SBKBB,0.0,0.0,1.0,0.0,0.0,0.0
18,4928151,3,0,2,0,1,2304901,9,4,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,0,3,1,1,0,0,0,18,3,2,BKSBFBK,0.0,0.0,1.0,0.0,0.0,0.0
19,4928151,3,1,0,0,1,2309743,2,3,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,1,3,1,1,0,0,0,19,3,2,KBBBFFK,0.0,0.0,1.0,0.0,0.0,0.0
20,4928151,3,1,1,0,2,2128236,3,2,4,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,0,23,1,0,0,0,0,20,1,1,FB,1.0,1.0,1.0,0.0,0.0,0.0
21,4928151,3,1,1,0,2,1879368,4,5,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,0,2,1,1,0,0,0,21,,,,0.0,0.0,1.0,0.0,0.0,0.0
22,4928151,3,1,2,0,2,2128251,5,7,0,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,0,2,1,1,0,0,0,22,,,,0.0,0.0,1.0,0.0,0.0,1.0
23,4928151,4,0,0,0,2,2304925,1,8,1,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,,,,,1,18,1,0,0,0,0,23,2,1,BKB,0.0,0.0,1.0,0.0,0.0,0.0
24,4928151,4,0,0,0,2,2112192,2,5,0,2,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,2304925,,,,,,0,2,1,1,0,0,0,24,2,0,BB,0.0,0.0,1.0,0.0,0.0,0.0
25,4928151,4,0,1,0,2,2112169,3,9,1,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,,,2304925,,,,0,14,1,0,0,0,0,25,3,2,BSFBBB,0.0,0.0,0.0,0.0,0.0,0.0
26,4928151,4,0,1,0,2,1870576,4,2,0,,3,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,2112169,1879369,2304925,,,,0,2,1,1,0,0,0,26,1,1,KB,0.0,0.0,1.0,0.0,0.0,0.0
27,4928151,4,0,2,0,2,2112165,5,7,0,,,,1879369,2128236,2309743,2128234,1879368,1977455,2128251,2309709,1879363,2112169,1879369,,,2304925,,0,2,1,1,0,0,0,27,0,1,K,0.0,0.0,1.0,0.0,0.0,0.0
28,4928151,4,1,0,0,2,1977455,6,6,1,,,,2112170,1870576,2304922,2304901,2112192,2112162,2112165,2304925,2112169,,,,,,,1,20,1,0,0,0,0,28,,,,0.0,1.0,1.0,0.0,0.0,0.0
