,GAME_ID,INN_CT,BAT_HOME_ID,OUTS_CT,AWAY_SCORE,HOME_SCORE,BATTER_ID,BAT_LINEUP_ID,BAT_FLD_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,PIT_ID,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,RUN1_RESP_PIT_ID,BASE2_RUN_ID,RUN2_RESP_PIT_ID,BASE3_RUN_ID,RUN3_RESP_PIT_ID,LEADOFF_FL,EVENT_CD,BAT_EVENT_FL,EVENT_OUTS_CT,SB_FL,CS_FL,PK_FL,EVENT_ID,BALLS_CT,STRIKES_CT,PITCH_SEQ,RBI,H_FL,AB_FL,SH_FL,SF_FL,BUNT_FL
0,4926062,1,0,0,0,0,1866276,1,4,0,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,,,,,,,1,2,1,1,0,0,0,0,1,0,B,0.0,0.0,1.0,0.0,0.0,0.0
1,4926062,1,0,1,0,0,1870261,2,10,0,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,,,,,,,0,3,1,1,0,0,0,1,1,2,SKBS,0.0,0.0,1.0,0.0,0.0,0.0
2,4926062,1,0,2,0,0,1866272,3,5,0,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,,,,,,,0,3,1,1,0,0,0,2,0,2,SSS,0.0,0.0,1.0,0.0,0.0,0.0
3,4926062,1,1,0,0,0,2120878,1,8,0,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,,,,,1,2,1,1,0,0,0,3,1,0,B,0.0,0.0,1.0,0.0,0.0,0.0
4,4926062,1,1,1,0,0,2120909,2,7,1,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,,,,,0,16,1,0,0,0,0,4,1,2,KBF,0.0,0.0,0.0,0.0,0.0,0.0
5,4926062,1,1,1,0,0,2120949,3,9,,2,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,2120909,1755518,,,,,0,9,0,0,0,0,0,5,,,,,,,,,
6,4926062,1,1,1,0,1,2120949,3,9,2,,4,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,2120909,1755518,,,0,21,1,0,0,0,0,6,3,2,FBBFFB,1.0,1.0,1.0,0.0,0.0,0.0
7,4926062,1,1,1,0,1,1982462,4,2,0,,3,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,2120949,1755518,,,0,2,1,1,0,0,0,7,2,2,BFKB,0.0,0.0,1.0,0.0,0.0,0.0
8,4926062,1,1,2,0,1,2121009,5,3,1,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,,,2120949,1755518,0,14,1,0,0,0,0,8,3,0,BBBB,0.0,0.0,0.0,0.0,0.0,0.0
9,4926062,1,1,2,0,1,2303253,6,5,0,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,2121009,1755518,,,2120949,1755518,0,3,1,1,0,0,0,9,1,2,KKBFS,0.0,0.0,1.0,0.0,0.0,0.0
10,4926062,2,0,0,0,1,1991647,4,3,1,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,,,,,,,1,14,1,0,0,0,0,10,3,1,BFBBB,0.0,0.0,0.0,0.0,0.0,0.0
11,4926062,2,0,0,0,1,2137551,5,8,0,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,1991647,2303260,,,,,0,3,1,1,0,0,0,11,0,2,KKK,0.0,0.0,1.0,0.0,0.0,0.0
12,4926062,2,0,1,0,1,1991654,6,9,0,,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,1991647,2303260,,,,,0,2,1,1,0,0,0,12,2,1,BBK,0.0,0.0,1.0,0.0,0.0,0.0
13,4926062,2,0,2,0,1,1866274,7,7,1,0,,,2303260,1982462,2121009,2303236,2303253,2120978,2120909,2120878,2120949,1991647,2303260,,,,,0,19,1,1,0,0,0,13,0,0,,0.0,0.0,1.0,0.0,0.0,0.0
14,4926062,2,1,0,0,1,2303234,7,10,1,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,,,,,,,1,14,1,0,0,0,0,14,3,2,KSBBBFB,0.0,0.0,0.0,0.0,0.0,0.0
15,4926062,2,1,0,0,1,2120978,8,6,0,,,,1755518,1866277,1991647,1866276,1866272,2137892,1866274,2137551,1991654,2303234,1755518,,,,,0,2,1,1,0,0,0,15,3,2,BFBFB,0.0,0.0,1.0,0.0,0.0,0.0
