Army West Point,ARMY,,4,Xavier,XAV,,5,"@Spartanburg, SC        ",9,2015-02-13
Cincinnati,UC,,3,Miami (OH),MU,,1,"@Starkville, Miss.        ",9,2015-02-13
New Mexico,NMU,,3,Michigan St.,MSU,,9,"@Surprise, Ariz.        ",9,2015-02-13
Oregon St.,ORST,,2,Northwestern,NW,,1,"@Surprise, Ariz.        ",9,2015-02-13
Ball St.,BSU,,7,Kentucky,UK,,11,"@Wilmington, N.C.        ",9,2015-02-13
Georgetown,GTWN,,0,Delaware,DEL,,3,"@Winston-Salem, N.C.        ",9,2015-02-13
VCU,VCU,,6,Georgetown,GTWN,,3,"@Winston-Salem, N.C.        ",9,2015-02-13
Maine,UME,,0,Milwaukee,MIL,,10,"@Winter Haven, Fla.        ",9,2015-02-13
Sacramento St.,SAC,,4,Utah,UTAH,,6,,9,2015-02-13
CSUN,CSUN,,4,Utah Valley,UVU,,2,,9,2015-02-13
Grambling,GSU,,2,Central Ark.,UCA,,8,"@Monroe, La.        ",9,2015-02-13
Oral Roberts,ORU,,3,Memphis,MEM,,1,,9,2015-02-13
Campbell,CAMP,,10,Northern Ky.,NKU,,1,,9,2015-02-13
Lipscomb,LIP,,9,Butler,BUT,,3,,9,2015-02-13
Mercer,MER,,9,Virginia Tech,VTU,,1,,9,2015-02-13
Missouri,MIZ,,4,Iona,IONA,,3,"@Cary, N.C.        ",9,2015-02-13
Southeast Mo. St.,SEMO,,6,Bowling Green,BG,,7,,9,2015-02-13
Mississippi Val.,MVSU,,5,UIC,UIC,,24,,9,2015-02-13
Alabama A&M,AAMU,,5,Purdue Fort Wayne,PUFW,,15,,8,2015-02-13
Savannah St.,SVST,,10,Alcorn,ALCN,,5,,9,2015-02-13
Alabama A&M,AAMU,,0,Purdue Fort Wayne,PUFW,,2,,7,2015-02-13
Southeast Mo. St.,SEMO,,6,Bowling Green,BG,,5,,7,2015-02-13
Missouri,MIZ,,1,Iona,IONA,,0,"@Cary, N.C.        ",9,2015-02-13
Savannah St.,SVST,,11,Alcorn,ALCN,,1,,8,2015-02-13
Florida St.,FSU,,15,Oakland,OAK,,2,,9,2015-02-14
Arizona St.,ASU,,5,Oklahoma St.,OKST,,3,,9,2015-02-14
Hawaii,HAW,,2,Oregon,UO,,3,,9,2015-02-14
Jackson St.,JKST,,0,UTRGV,UTRG,,7,,9,2015-02-14
Houston Baptist,HBU,,8,Prairie View,PV,,3,,9,2015-02-14
Samford,SAMF,,10,Radford,RAD,,8,,9,2015-02-14
Florida,UF,,22,Rhode Island,URI,,3,,9,2015-02-14
A&M-Corpus Christi,AMCC,,12,Saint Peter's,SAIN,,0,,7,2015-02-14
,,,3,San Jose St.,SJSU,,1,,9,2015-02-14
UCF,UCF,,13,Siena,SIE,,4,,9,2015-02-14
Austin Peay,PEAY,,3,South Dakota St.,SDST,,1,,9,2015-02-14
TCU,TCU,,16,Southern Ill.,SIU,,4,,9,2015-02-14
Oklahoma,OU,,11,SIUE,SIUE,,1,,9,2015-02-14
SFA,SFA,,4,Missouri St.,MOST,,5,,9,2015-02-14
UTSA,UTSA,,2,Louisiana,ULL,,8,,9,2015-02-14
Nicholls St.,NIST,,4,Stony Brook,SB,,1,,9,2015-02-14
FIU,FIU,,2,Tennessee,TENN,,9,,9,2015-02-14
Jackson St.,JKST,,20,UT Martin,UTM,,10,,9,2015-02-14
Belmont,BEL,,18,Toledo,TOL,,5,,9,2015-02-14
Southern California,USC,,10,Towson,TOW,,0,,9,2015-02-14
Pepperdine,PEPP,,5,Tulane,TUL,,9,,9,2015-02-14
San Diego St.,SDSU,,22,Valparaiso,VAL,,12,,9,2015-02-14
North Florida,UNF,,16,VMI,VMI,,11,,9,2015-02-14
Pacific,PAC,,4,Washington,UW,,7,,9,2015-02-14
Clemson,CLEM,,4,West Virginia,WVU,,2,,9,2015-02-14
Coastal Caro.,CCU,,4,Western Ky.,WKU,,9,,9,2015-02-14
Sam Houston St.,SHSU,,3,Wichita St.,WICH,,4,,9,2015-02-14
Wofford,WOF,,11,Xavier,XAV,,3,,9,2015-02-14
La.-Monroe,ULM,,4,Central Ark.,UCA,,10,,9,2015-02-14
McNeese,MCNS,,8,Ark.-Pine Bluff,ARPB,,4,,9,2015-02-14
Wake Forest,WF,,12,Bucknell,BUCK,,16,,9,2015-02-14
Southeast Mo. St.,SEMO,,5,Bowling Green,BG,,1,,9,2015-02-14
USC Upstate,USCU,,9,Army West Point,ARMY,,11,,9,2015-02-14
Wake Forest,WF,,1,VCU,VCU,,0,,9,2015-02-14
N.C. Central,NCCU,,6,Norfolk St.,NORF,,1,,9,2015-02-14
Illinois,ILL,,4,New Mexico St.,NMST,,2,"@Beaumont, Texas        ",9,2015-02-14
Wright St.,WRST,,7,Toledo,TOL,,4,"@Belmont,         ",9,2015-02-14
Northern Ill.,NIU,,15,Niagara,NU,,5,"@Clarksville, TN        ",9,2015-02-14
Cal St. Fullerton,CSF,,2,Alabama St.,ALST,,3,"@Clearwater, Fla.        ",9,2015-02-14
South Fla.,USF,,3,Louisville,UL,,7,"@Clearwater, Fla.        ",9,2015-02-14
Maryland,UMD,,8,Canisius,CAN,,4,"@Conway, S.C.        ",9,2015-02-14
Old Dominion,ODU,,2,Maryland,UMD,,5,"@Conway, S.C.        ",9,2015-02-14
UT Martin,UTM,,7,UTRGV,UTRG,,8,"@Jackson, MS        ",9,2015-02-14
Washington St.,WSU,,8,UT Arlington,UTA,,2,"@Nacogdoches, Texas        ",9,2015-02-14
North Dakota St.,NDSU,,3,Bradley,BRAD,,8,"@Phoenix, AZ        ",10,2015-02-14
Iowa,IOWA,,4,Saint Louis,SLU,,2,"@Port Charlotte, FL        ",9,2015-02-14
Kansas St.,KSU,,0,George Mason,GMU,,5,"@Port Charlotte, Fla.        ",9,2015-02-14
Pittsburgh,PITT,,0,Kansas St.,KSU,,7,"@Port Charlotte, Fla.        ",9,2015-02-14
Ohio St.,OSU,,6,Saint Louis,SLU,,5,"@Port Charlotte, Fla.        ",9,2015-02-14
Appalachian St.,APST,,5,Villanova,VU,,2,"@Raleigh, N.C.        ",9,2015-02-14
Xavier,XAV,,7,Boston College,BC,,14,"@Spartanburg, S.C.        ",9,2015-02-14
Dayton,DAY,,6,Army West Point,ARMY,,12,"@Spartanburg, SC        ",9,2015-02-14
New Mexico,NMU,,5,Northwestern,NW,,3,"@Surprise, Ariz.        ",9,2015-02-14
Oregon St.,ORST,,4,Michigan St.,MSU,,3,"@Surprise, Ariz.        ",10,2015-02-14
Kentucky,UK,,10,Richmond,RICH,,1,"@Wilmington, N.C.        ",9,2015-02-14
Bucknell,BUCK,,5,Georgetown,GTWN,,8,"@Winston-Salem, N.C.        ",9,2015-02-14
CSUN,CSUN,,6,Gonzaga,GU,,2,,9,2015-02-14
Sacramento St.,SAC,,10,Utah,UTAH,,3,,9,2015-02-14
Mercer,MER,,4,Virginia Tech,VTU,,11,,9,2015-02-14
CSUN,CSUN,,6,Utah Valley,UVU,,0,,9,2015-02-14
Indiana St.,INST,,15,Grambling,GSU,,5,"@Monroe, La.        ",8,2015-02-14
Furman,FURM,,8,,,,7,,10,2015-02-14
Savannah St.,SVST,,4,Alcorn,ALCN,,9,,9,2015-02-14
UNCW,UNCW,,4,Ball St.,BSU,,2,,9,2015-02-14
Ga. Southern,GASO,,12,Bethune-Cookman,BCU,,8,,9,2015-02-14
Auburn,AUB,,5,Binghamton,BING,,11,,9,2015-02-14
USC Upstate,USCU,,4,Boston College,BC,,5,,9,2015-02-14
Gardner-Webb,GW,,7,,,,1,,9,2015-02-14
Baylor,BAY,,8,Cal Poly,CP,,6,,9,2015-02-14
Texas St.,TXST,,2,UC Davis,UCD,,5,,9,2015-02-14
Fresno St.,FRES,,7,UC Irvine,UCI,,5,,9,2015-02-14
Fla. Atlantic,FAU,,2,UConn,CONN,,1,,11,2015-02-14
CSU Bakersfield,CSUB,,1,Creighton,CREI,,5,,9,2015-02-14
NC State,NCST,,8,Davidson,DAV,,3,,9,2015-02-14
California,CAL,,3,Duke,DUKE,,2,,9,2015-02-14
Georgia,UGA,,10,Eastern Ill.,EIU,,2,,9,2015-02-14
ETSU,ETSU,,12,Eastern Ky.,EKU,,2,,9,2015-02-14
Arizona,ARIZ,,16,Eastern Mich.,EMU,,3,,9,2015-02-14
UCLA,UCLA,,18,Hofstra,HOF,,1,,9,2015-02-14
Texas A&M,TAMU,,16,Holy Cross,HC,,11,,9,2015-02-14
Stanford,STAN,,3,Indiana,IU,,4,,10,2015-02-14
Gardner-Webb,GW,,10,James Madison,JMU,,0,,9,2015-02-14
LSU,LSU,,8,Kansas,KU,,5,,9,2015-02-14
Stetson,STE,,2,La Salle,LS,,11,,9,2015-02-14
Southeastern La.,SELA,,6,Louisiana Tech,LTU,,1,,9,2015-02-14
Florida A&M,FAMU,,2,Marshall,MRSH,,24,,9,2015-02-14
Alabama,ALA,,11,UMES,UMES,,0,,9,2015-02-14
Long Beach St.,LBST,,7,Michigan,UM,,2,,9,2015-02-14
Jacksonville,JAC,,5,Middle Tenn.,MTU,,8,,9,2015-02-14
Houston,UH,,5,Minnesota,MIN,,0,,9,2015-02-14
DBU,DBU,,6,Monmouth,MON,,1,,9,2015-02-14
Southern Miss.,USM,,10,Murray St.,MUR,,3,,9,2015-02-14
High Point,HPU,,12,UNC Greensboro,UNCG,,2,,9,2015-02-14
UNLV,UNLV,,5,Nebraska,NEB,,3,,9,2015-02-14
Grand Canyon,GCU,,8,Omaha,OMA,,1,,9,2015-02-14
Abilene Christian,ACU,,6,Nevada,NEV,,9,,9,2015-02-14
South Alabama,SAU,,8,New Orleans,UNO,,2,,9,2015-02-14
,,,6,Northeastern,NEU,,1,,9,2015-02-14
Oklahoma,OU,,9,Notre Dame,ND,,10,,9,2015-02-14
Missouri,MIZ,,6,Iona,IONA,,3,"@Cary, N.C.        ",9,2015-02-14
Maine,UME,,3,Milwaukee,MIL,,12,"@Winter Haven, Fla.        ",7,2015-02-14
UC Santa Barbara,UCSB,,6,BYU,BYU,,0,,9,2015-02-14
FGCU,FGCU,,6,Central Mich.,CMU,,4,,9,2015-02-14
Presbyterian,PRES,,16,Delaware St.,DEST,,3,,9,2015-02-14
Arkansas St.,ARST,,13,Illinois St.,ILST,,4,,9,2015-02-14
Alabama A&M,AAMU,,14,Purdue Fort Wayne,PUFW,,4,,7,2015-02-14
Winthrop,WIN,,2,Kent St.,KENT,,1,,9,2015-02-14
San Diego,USD,,5,Morehead St.,MRST,,8,,9,2015-02-14
George Washington,GWU,,5,NJIT,NJIT,,1,,9,2015-02-14
Troy,TROY,,8,Northwestern St.,NWST,,7,,9,2015-02-14
UC Riverside,UCR,,6,Portland,POR,,1,,9,2015-02-14
Miami (FL),MIAM,,9,Rutgers,RUT,,5,,9,2015-02-14
Seattle U,SEA,,2,Saint Mary's (CA),SMC,,7,,7,2015-02-14
Texas Tech,TTU,,15,San Francisco,SF,,6,,9,2015-02-14
Rice,RICE,,10,Texas,UT,,9,,9,2015-02-14
N.C. A&T,NCAT,,6,Navy,NAVY,,11,,9,2015-02-14
Kennesaw St.,KENN,,2,St. John's (NY),SJ,,6,,9,2015-02-14
The Citadel,CIT,,8,Air Force,AFA,,3,,9,2015-02-14
Little Rock,LR,,2,Evansville,EVAN,,7,,9,2015-02-14
East Carolina,ECU,,2,Virginia,UVA,,9,,9,2015-02-14
South Carolina,SC,,7,Col. of Charleston,COC,,1,,9,2015-02-14
UNC Asheville,UNCA,,12,Ohio,OHIO,,14,,9,2015-02-14
Arkansas,ARK,,13,North Dakota St.,NDSU,,2,,9,2015-02-14
Georgia Tech,GT,,4,Fordham,FORD,,9,,9,2015-02-14
Jacksonville St.,JVST,,9,Youngstown St.,YSU,,4,,9,2015-02-14
Campbell,CAMP,,6,Northern Ky.,NKU,,2,,9,2015-02-14
Lamar University,LAM,,1,Illinois,ILL,,8,,9,2015-02-14
Ole Miss,MISS,,1,William & Mary,WM,,8,,9,2015-02-14
North Carolina,UNC,,10,Seton Hall,SET,,4,,9,2015-02-14
Georgia St.,GAST,,7,Liberty,LIB,,10,,11,2015-02-14
Elon,ELON,,7,Penn St.,PSU,,2,,9,2015-02-14
Lipscomb,LIP,,8,Butler,BUT,,8,,9,2015-02-14
Vanderbilt,VAN,,6,Santa Clara,SCU,,7,,9,2015-02-14
Texas Southern,TSU,,7,,,,4,,9,2015-02-14
Tennessee Tech,TNTC,,8,Longwood,LU,,7,,9,2015-02-14
UAB,UAB,,7,Western Mich.,WMU,,2,,9,2015-02-14
Charleston So.,CHSO,,10,Chicago St.,CSU,,8,,9,2015-02-14
Western Caro.,WCU,,15,Purdue,PUR,,4,,9,2015-02-14
Mississippi St.,MSST,,7,Miami (OH),MU,,1,,9,2015-02-14
Oral Roberts,ORU,,6,Memphis,MEM,,3,,9,2015-02-14
Texas Tech,TTU,,13,San Francisco,SF,,5,,9,2015-02-14
Rice,RICE,,5,Texas,UT,,2,,9,2015-02-14
Seattle U,SEA,,4,Saint Mary's (CA),SMC,,7,,9,2015-02-14
Georgia St.,GAST,,1,Liberty,LIB,,9,,9,2015-02-14
Kennesaw St.,KENN,,10,St. John's (NY),SJ,,5,,9,2015-02-14
Miami (FL),MIAM,,9,Rutgers,RUT,,3,,9,2015-02-14
The Citadel,CIT,,6,Air Force,AFA,,5,,9,2015-02-14
Little Rock,LR,,3,Evansville,EVAN,,16,,7,2015-02-14
East Carolina,ECU,,2,Virginia,UVA,,4,,9,2015-02-14
Tennessee Tech,TNTC,,12,Longwood,LU,,2,,9,2015-02-14
South Carolina,SC,,8,Col. of Charleston,COC,,3,,9,2015-02-14
UNC Asheville,UNCA,,3,Ohio,OHIO,,10,,9,2015-02-14
Arkansas,ARK,,12,North Dakota St.,NDSU,,1,,9,2015-02-14
Campbell,CAMP,,5,Northern Ky.,NKU,,6,,9,2015-02-14
Jacksonville St.,JVST,,10,Youngstown St.,YSU,,5,,9,2015-02-14
Lamar University,LAM,,9,New Mexico St.,NMST,,2,,9,2015-02-14
Oral Roberts,ORU,,1,Memphis,MEM,,6,,9,2015-02-14
Ole Miss,MISS,,16,William & Mary,WM,,2,,9,2015-02-14
N.C. A&T,NCAT,,10,Navy,NAVY,,9,,9,2015-02-14
North Carolina,UNC,,9,Seton Hall,SET,,5,,9,2015-02-14
Elon,ELON,,11,Penn St.,PSU,,6,,9,2015-02-14
Lipscomb,LIP,,8,Butler,BUT,,3,,9,2015-02-14
Vanderbilt,VAN,,6,Santa Clara,SCU,,5,,10,2015-02-14
Texas Southern,TSU,,6,,,,7,,9,2015-02-14
UAB,UAB,,2,Western Mich.,WMU,,1,,9,2015-02-14
Charleston So.,CHSO,,12,Chicago St.,CSU,,11,,9,2015-02-14
Mississippi St.,MSST,,19,Cincinnati,UC,,5,,9,2015-02-14
N.C. Central,NCCU,,3,Norfolk St.,NORF,,5,,7,2015-02-14
Missouri,MIZ,,14,Iona,IONA,,2,"@Cary, N.C.        ",7,2015-02-14
Milwaukee,MIL,,11,Maine,UME,,7,"@Winter Haven, Fla.        ",9,2015-02-14
UC Santa Barbara,UCSB,,3,BYU,BYU,,1,,9,2015-02-14
FGCU,FGCU,,6,Central Mich.,CMU,,7,,12,2015-02-14
Presbyterian,PRES,,3,Delaware St.,DEST,,2,,7,2015-02-14
Arkansas St.,ARST,,11,Illinois St.,ILST,,5,,9,2015-02-14
Alabama A&M,AAMU,,5,Purdue Fort Wayne,PUFW,,12,,5,2015-02-14
Winthrop,WIN,,5,Kent St.,KENT,,9,,9,2015-02-14
Georgia Tech,GT,,7,Fordham,FORD,,5,,9,2015-02-14
San Diego,USD,,2,Morehead St.,MRST,,4,,9,2015-02-14
George Washington,GWU,,2,NJIT,NJIT,,6,,9,2015-02-14
Troy,TROY,,5,Northwestern St.,NWST,,0,,9,2015-02-14
UC Riverside,UCR,,8,Portland,POR,,4,,9,2015-02-14
Western Caro.,WCU,,5,Purdue,PUR,,9,,9,2015-02-14
Mississippi Val.,MVSU,,4,UIC,UIC,,12,,1,2015-02-14
Mississippi Val.,MVSU,,5,UIC,UIC,,4,,1,2015-02-14
Mississippi Val.,MVSU,,5,UIC,UIC,,12,,1,2015-02-14
Lipscomb,LIP,,9,Butler,BUT,,8,,1,2015-02-14
Mississippi Val.,MVSU,,4,UIC,UIC,,4,,1,2015-02-14
Furman,FURM,,3,,,,11,,9,2015-02-15
Ga. Southern,GASO,,9,Bethune-Cookman,BCU,,8,,9,2015-02-15
Auburn,AUB,,13,Binghamton,BING,,2,,9,2015-02-15
Grand Canyon,GCU,,30,Bradley,BRAD,,7,,9,2015-02-15
Gardner-Webb,GW,,6,,,,3,,9,2015-02-15
Baylor,BAY,,6,Cal Poly,CP,,0,,9,2015-02-15
Texas St.,TXST,,7,UC Davis,UCD,,7,,10,2015-02-15
Fresno St.,FRES,,7,UC Irvine,UCI,,5,,9,2015-02-15
FGCU,FGCU,,2,Central Mich.,CMU,,5,,9,2015-02-15
Mississippi St.,MSST,,16,Cincinnati,UC,,7,,9,2015-02-15
Fla. Atlantic,FAU,,5,UConn,CONN,,4,,9,2015-02-15
CSU Bakersfield,CSUB,,4,Creighton,CREI,,10,,9,2015-02-15
Wofford,WOF,,9,Dayton,DAY,,7,,9,2015-02-15
Presbyterian,PRES,,2,Delaware St.,DEST,,1,,9,2015-02-15
California,CAL,,7,Duke,DUKE,,12,,9,2015-02-15
Georgia,UGA,,11,Eastern Ill.,EIU,,1,,9,2015-02-15
Arizona,ARIZ,,6,Eastern Mich.,EMU,,2,,9,2015-02-15
La.-Monroe,ULM,,7,Grambling,GSU,,3,,9,2015-02-15
UCLA,UCLA,,11,Hofstra,HOF,,7,,9,2015-02-15
Texas A&M,TAMU,,6,Holy Cross,HC,,1,,9,2015-02-15
Lamar University,LAM,,3,Illinois,ILL,,9,,9,2015-02-15
Stanford,STAN,,4,Indiana,IU,,3,,9,2015-02-15
LSU,LSU,,7,Kansas,KU,,4,,9,2015-02-15
Stetson,STE,,7,La Salle,LS,,4,,9,2015-02-15
Southeastern La.,SELA,,7,Louisiana Tech,LTU,,1,,9,2015-02-15
Florida A&M,FAMU,,9,Marshall,MRSH,,10,,9,2015-02-15
Alabama,ALA,,19,UMES,UMES,,0,,9,2015-02-15
Long Beach St.,LBST,,3,Michigan,UM,,5,,10,2015-02-15
Jacksonville,JAC,,11,Middle Tenn.,MTU,,2,,9,2015-02-15
Houston,UH,,5,Minnesota,MIN,,4,,9,2015-02-15
DBU,DBU,,7,Monmouth,MON,,2,,9,2015-02-15
San Diego,USD,,6,Morehead St.,MRST,,5,,9,2015-02-15
Southern Miss.,USM,,6,Murray St.,MUR,,5,,9,2015-02-15
UNLV,UNLV,,3,Nebraska,NEB,,0,,9,2015-02-15
Abilene Christian,ACU,,2,Nevada,NEV,,3,,9,2015-02-15
South Alabama,SAU,,8,New Orleans,UNO,,6,,9,2015-02-15
