Georgia St.,GAST,,6,Richmond,RICH,,13,,10,2019-02-15
Duke,DUKE,,7,Lehigh,LEH,,0,,9,2019-02-15
Southern U.,SOU,,6,Florida A&M,FAMU,,3,"@New Orleans, LA        ",9,2019-02-15
N.C. A&T,NCAT,,4,Niagara,NU,,3,,9,2019-02-15
East Carolina,ECU,,6,Radford,RAD,,2,,9,2019-02-15
Charlotte,CHAR,,5,Delaware,DEL,,2,,9,2019-02-15
Longwood,LU,,0,UMES,UMES,,3,,7,2019-02-15
William & Mary,WM,,8,Marist,MAR,,3,,9,2019-02-15
James Madison,JMU,,16,Norfolk St.,NORF,,5,,9,2019-02-15
Savannah St.,SVST,,7,Coppin St.,COPP,,8,,7,2019-02-15
Old Dominion,ODU,,7,High Point,HPU,,0,,9,2019-02-15
William & Mary,WM,,3,Marist,MAR,,2,,9,2019-02-15
James Madison,JMU,,12,Norfolk St.,NORF,,2,,9,2019-02-15
Savannah St.,SVST,,8,Coppin St.,COPP,,10,,7,2019-02-15
Old Dominion,ODU,,4,High Point,HPU,,5,,9,2019-02-15
East Carolina,ECU,,15,Radford,RAD,,9,,9,2019-02-15
Oklahoma,OU,,4,Cal Poly,CP,,1,,9,2019-02-15
Tulane,TUL,,3,George Washington,GWU,,2,,9,2019-02-15
DBU,DBU,,3,Kent St.,KENT,,0,,9,2019-02-15
Auburn,AUB,,11,Ga. Southern,GASO,,2,,9,2019-02-15
Houston Baptist,HBU,,9,Northeastern,NEU,,3,,9,2019-02-15
Prairie View,PV,,10,Alcorn,ALCN,,3,"@New Orleans, LA        ",9,2019-02-15
Jackson St.,JKST,,3,Boston College,BC,,7,,9,2019-02-15
UTSA,UTSA,,5,McNeese,MCNS,,16,,9,2019-02-15
Baylor,BAY,,12,Holy Cross,HC,,0,,9,2019-02-15
Alabama,ALA,,7,Presbyterian,PRES,,2,,9,2019-02-15
Alabama A&M,AAMU,,2,Purdue Fort Wayne,PUFW,,10,,6,2019-02-15
Virginia,UVA,,9,Vanderbilt,VAN,,15,"@Scottsdale, AZ        ",9,2019-02-15
LSU,LSU,,12,La.-Monroe,ULM,,7,,9,2019-02-15
Lipscomb,LIP,,6,Valparaiso,VAL,,0,,9,2019-02-15
Louisiana,ULL,,1,Texas,UT,,3,,10,2019-02-15
Troy,TROY,,3,Central Mich.,CMU,,2,,9,2019-02-15
Middle Tenn.,MTU,,7,Bowling Green,BG,,0,,9,2019-02-15
New Orleans,UNO,,4,Michigan St.,MSU,,8,,9,2019-02-15
Rice,RICE,,1,Rhode Island,URI,,2,,10,2019-02-15
Air Force,AFA,,2,Army West Point,ARMY,,17,"@Baton Rouge, LA        ",9,2019-02-15
Grand Canyon,GCU,,9,Wichita St.,WICH,,1,,9,2019-02-15
BYU,BYU,,4,Northwestern,NW,,3,"@Mesa, AZ        ",10,2019-02-15
Oregon St.,ORST,,6,New Mexico,NMU,,5,"@Surprise, AZ        ",9,2019-02-15
New Mexico St.,NMST,,20,Texas Southern,TSU,,2,,9,2019-02-15
CSU Bakersfield,CSUB,,0,Pepperdine,PEPP,,11,"@Tempe, AZ        ",9,2019-02-15
UC Riverside,UCR,,6,Nebraska,NEB,,21,,9,2019-02-15
UCLA,UCLA,,3,St. John's (NY),SJ,,2,,9,2019-02-15
San Diego St.,SDSU,,8,San Francisco,SF,,4,,9,2019-02-15
CSUN,CSUN,,10,Kansas St.,KSU,,8,,9,2019-02-15
California,CAL,,3,CSU Bakersfield,CSUB,,4,"@Tempe, AZ        ",9,2019-02-15
UNLV,UNLV,,0,Seattle U,SEA,,4,,9,2019-02-15
Hawaii,HAW,,4,Portland,POR,,10,,10,2019-02-15
George Mason,GMU,,7,Iowa,IOWA,,2,"@Kissimmee, Fla.        ",9,2019-02-15
Alabama St.,ALST,,23,Ark.-Pine Bluff,ARPB,,12,"@New Orleans, La.        ",7,2019-02-15
Manhattan,MAN,,7,Sam Houston St.,SHSU,,12,"@Deland, FL        ",9,2019-02-15
Missouri St.,MOST,,4,Nevada,NEV,,16,"@San Marcos, TX        ",9,2019-02-15
Nicholls St.,NIST,,5,Southern Ill.,SIU,,6,,9,2019-02-15
Penn St.,PSU,,1,Monmouth,MON,,0,"@Cary, NC        ",9,2019-02-15
Texas Tech,TTU,,4,Oregon,UO,,9,,9,2019-02-15
North Carolina,UNC,,12,Xavier,XAV,,3,,9,2019-02-15
NC State,NCST,,8,Bucknell,BUCK,,2,,9,2019-02-15
Pittsburgh,PITT,,7,Villanova,VU,,2,"@Kissimmee, FL        ",9,2019-02-15
Charlotte,CHAR,,3,Delaware,DEL,,1,,9,2019-02-15
Longwood,LU,,4,UMES,UMES,,2,,7,2019-02-15
Austin Peay,PEAY,,4,Kentucky,UK,,8,,9,2019-02-15
UNCW,UNCW,,2,Saint Joseph's,SJU,,4,,9,2019-02-15
USC Upstate,USCU,,5,Kansas,KU,,9,,9,2019-02-15
Central Ark.,UCA,,2,Bradley,BRAD,,5,,9,2019-02-15
Western Ky.,WKU,,9,Northern Ky.,NKU,,6,,9,2019-02-15
Abilene Christian,ACU,,7,Bryant,BRY,,8,,9,2019-02-15
Jacksonville St.,JVST,,14,North Ala.,NAU,,1,,9,2019-02-15
Western Caro.,WCU,,21,Oakland,OAK,,9,,9,2019-02-15
N.C. Central,NCCU,,5,Canisius,CAN,,2,,9,2019-02-15
Little Rock,LR,,8,Creighton,CREI,,10,,9,2019-02-15
Winthrop,WIN,,4,Toledo,TOL,,5,,9,2019-02-15
N.C. A&T,NCAT,,6,Niagara,NU,,2,,7,2019-02-15
Tennessee,TENN,,6,Appalachian St.,APST,,0,,9,2019-02-15
Grambling,GSU,,7,Eastern Ky.,EKU,,4,"@New Orleans, LA        ",9,2019-02-15
Georgia,UGA,,5,Dayton,DAY,,1,,9,2019-02-15
Mississippi St.,MSST,,14,Youngstown St.,YSU,,3,,9,2019-02-15
UAB,UAB,,8,SIUE,SIUE,,3,,9,2019-02-15
Belmont,BEL,,11,Illinois St.,ILST,,27,,11,2019-02-15
Furman,FURM,,3,Morehead St.,MRST,,6,,9,2019-02-15
Saint Mary's (CA),SMC,,8,Washington St.,WSU,,1,,9,2019-02-15
Southern Miss.,USM,,7,Purdue,PUR,,6,,10,2019-02-15
Wofford,WOF,,2,Ohio,OHIO,,0,,9,2019-02-15
Cal St. Fullerton,CSF,,2,TCU,TCU,,0,"@Scottsdale, AZ        ",9,2019-02-15
Ole Miss,MISS,,10,Wright St.,WRST,,1,,9,2019-02-15
UT Martin,UTM,,3,South Dakota St.,SDST,,15,"@Russellville, Ark.        ",9,2019-02-15
UCF,UCF,,3,Siena,SIE,,2,,9,2019-02-15
Jacksonville,JAC,,1,Indiana St.,INST,,7,,9,2019-02-15
Charleston So.,CHSO,,3,La Salle,LS,,6,,9,2019-02-15
Fla. Atlantic,FAU,,9,Cincinnati,UC,,0,,9,2019-02-15
Lamar University,LAM,,6,LIU Brooklyn,LIU ,,2,,9,2019-02-15
Tennessee Tech,TNTC,,3,Western Ill.,WIU,,2,,9,2019-02-15
Texas St.,TXST,,8,Utah,UTAH,,3,,9,2019-02-15
Miami (FL),MIAM,,19,Rutgers,RUT,,3,,9,2019-02-15
Southeastern La.,SELA,,8,Louisiana Tech,LTU,,13,,9,2019-02-15
Stetson,STE,,0,Virginia Tech,VTU,,5,,9,2019-02-15
Butler,BUT,,4,Rider,RID,,9,"@Lexington, SC        ",9,2019-02-15
A&M-Corpus Christi,AMCC,,5,UT Arlington,UTA,,1,,9,2019-02-15
SFA,SFA,,4,Arkansas St.,ARST,,2,,9,2019-02-15
Houston,UH,,5,Northwestern St.,NWST,,3,,9,2019-02-15
Incarnate Word,ICW,,9,Hofstra,HOF,,1,,9,2019-02-15
UTRGV,UTRG,,3,Oklahoma St.,OKST,,10,,9,2019-02-15
Arizona St.,ASU,,10,Notre Dame,ND,,1,,9,2019-02-15
Texas A&M,TAMU,,4,Fordham,FORD,,0,,9,2019-02-15
Stanford,STAN,,2,Ball St.,BSU,,1,"@Tempe, AZ        ",9,2019-02-15
Gonzaga,GU,,5,Minnesota,MIN,,8,"@Surprise, AZ        ",9,2019-02-15
San Diego,USD,,14,Wagner,WAG,,0,,9,2019-02-15
Arizona,ARIZ,,12,UMass Lowell,UML,,4,,9,2019-02-15
Southern California,USC,,6,Omaha,OMA,,5,,9,2019-02-15
Florida,UF,,5,Long Beach St.,LBST,,2,,9,2019-02-16
FGCU,FGCU,,23,Bethune-Cookman,BCU,,3,,9,2019-02-16
Michigan,UM,,5,Binghamton,BING,,4,"@Port St. Lucie, FL        ",9,2019-02-16
Ohio St.,OSU,,6,Seton Hall,SET,,0,"@Port Charlotte, FL        ",9,2019-02-16
UConn,CONN,,2,Louisville,UL,,12,"@Lakeland, FL        ",9,2019-02-16
Kennesaw St.,KENN,,9,UIC,UIC,,2,,9,2019-02-16
Georgia Tech,GT,,1,Richmond,RICH,,7,,9,2019-02-16
Georgia Tech,GT,,5,West Virginia,WVU,,4,,11,2019-02-16
Sacred Heart,SHU,,6,Georgetown,GTWN,,5,"@Winston-Salem, NC        ",9,2019-02-16
Duke,DUKE,,8,Lehigh,LEH,,1,,9,2019-02-16
North Florida,UNF,,4,Missouri,MIZ,,5,,9,2019-02-16
Georgia St.,GAST,,9,UIC,UIC,,5,,9,2019-02-16
UNC Greensboro,UNCG,,8,Quinnipiac,QUIN,,2,,9,2019-02-16
The Citadel,CIT,,5,Delaware St.,DEST,,0,,9,2019-02-16
Kennesaw St.,KENN,,8,Richmond,RICH,,9,,9,2019-02-16
Villanova,VU,,4,Milwaukee,MIL,,7,"@Kissimmee, FL        ",9,2019-02-16
FIU,FIU,,6,Stony Brook,SB,,7,,9,2019-02-16
ETSU,ETSU,,14,Iona,IONA,,3,,9,2019-02-16
South Carolina,SC,,13,Liberty,LIB,,7,,9,2019-02-16
Elon,ELON,,8,Lafayette,LC,,0,,9,2019-02-16
Gardner-Webb,GW,,5,Navy,NAVY,,3,,9,2019-02-16
Pittsburgh,PITT,,2,Marshall,MRSH,,7,"@Kissimmee, FL        ",9,2019-02-16
Wake Forest,WF,,2,Illinois,ILL,,5,,9,2019-02-16
Coastal Caro.,CCU,,7,Maryland,UMD,,2,,9,2019-02-16
Col. of Charleston,COC,,6,UNC Asheville,UNCA,,5,,9,2019-02-16
Marshall,MRSH,,4,George Mason,GMU,,9,"@Kissimmee, FL        ",9,2019-02-16
Mercer,MER,,7,Evansville,EVAN,,6,,9,2019-02-16
Campbell,CAMP,,7,VCU,VCU,,8,"@Conway, SC        ",9,2019-02-16
South Fla.,USF,,3,Samford,SAMF,,7,,9,2019-02-16
Georgia St.,GAST,,2,West Virginia,WVU,,8,,9,2019-02-16
Longwood,LU,,6,UMES,UMES,,1,,7,2019-02-16
Western Caro.,WCU,,9,Oakland,OAK,,8,,9,2019-02-16
Eastern Mich.,EMU,,4,NJIT,NJIT,,10,"@Hoover, AL        ",9,2019-02-16
Davidson,DAV,,15,Towson,TOW,,3,,9,2019-02-16
Wofford,WOF,,4,Ohio,OHIO,,6,,9,2019-02-16
Clemson,CLEM,,7,South Alabama,SAU,,2,,9,2019-02-16
Florida St.,FSU,,16,Maine,UME,,3,,9,2019-02-16
Florida St.,FSU,,6,Maine,UME,,5,,7,2019-02-16
Clemson,CLEM,,3,South Alabama,SAU,,4,,9,2019-02-16
Davidson,DAV,,4,Towson,TOW,,1,,9,2019-02-16
USC Upstate,USCU,,6,Kansas,KU,,4,,9,2019-02-16
Furman,FURM,,5,Morehead St.,MRST,,6,,9,2019-02-16
Wofford,WOF,,5,Ohio,OHIO,,2,,9,2019-02-16
Butler,BUT,,9,Rider,RID,,2,"@Lexington, S.C.        ",9,2019-02-16
Western Caro.,WCU,,12,Oakland,OAK,,2,,9,2019-02-16
NJIT,NJIT,,10,Eastern Mich.,EMU,,9,"@Hoover, AL        ",10,2019-02-16
Winthrop,WIN,,7,Toledo,TOL,,8,,9,2019-02-16
Longwood,LU,,4,UMES,UMES,,3,,7,2019-02-16
Georgia,UGA,,13,Dayton,DAY,,1,,9,2019-02-16
Southeast Mo. St.,SEMO,,5,Western Mich.,WMU,,1,,9,2019-02-16
Ark.-Pine Bluff,ARPB,,9,Alcorn,ALCN,,10,"@New Orleans, LA        ",9,2019-02-16
Tulane,TUL,,7,George Washington,GWU,,6,,13,2019-02-16
UTSA,UTSA,,3,McNeese,MCNS,,12,,9,2019-02-16
Lipscomb,LIP,,6,Valparaiso,VAL,,8,,9,2019-02-16
Oklahoma,OU,,9,Cal Poly,CP,,3,,9,2019-02-16
Auburn,AUB,,5,Ga. Southern,GASO,,7,,13,2019-02-16
DBU,DBU,,8,Kent St.,KENT,,4,,9,2019-02-16
New Orleans,UNO,,4,Michigan St.,MSU,,1,,9,2019-02-16
UT Martin,UTM,,5,South Dakota St.,SDST,,4,"@Russellville, Ark.        ",9,2019-02-16
Rice,RICE,,7,Rhode Island,URI,,6,,13,2019-02-16
Houston Baptist,HBU,,8,Northeastern,NEU,,14,,9,2019-02-16
Louisiana,ULL,,5,Texas,UT,,6,,9,2019-02-16
Alabama,ALA,,1,Presbyterian,PRES,,4,,9,2019-02-16
Oral Roberts,ORU,,6,Murray St.,MUR,,5,,9,2019-02-16
Jackson St.,JKST,,2,Boston College,BC,,11,,9,2019-02-16
Mississippi St.,MSST,,14,Youngstown St.,YSU,,2,,9,2019-02-16
Alabama A&M,AAMU,,8,Purdue Fort Wayne,PUFW,,9,,9,2019-02-16
Lamar University,LAM,,2,LIU Brooklyn,LIU ,,1,,9,2019-02-16
Tennessee Tech,TNTC,,8,Western Ill.,WIU,,3,,9,2019-02-16
Jacksonville St.,JVST,,12,North Ala.,NAU,,10,,9,2019-02-16
UAB,UAB,,5,SIUE,SIUE,,3,,9,2019-02-16
Troy,TROY,,7,Central Mich.,CMU,,6,,9,2019-02-16
Baylor,BAY,,8,Holy Cross,HC,,5,,10,2019-02-16
Memphis,MEM,,1,Indiana,IU,,6,,9,2019-02-16
Arkansas,ARK,,15,Eastern Ill.,EIU,,7,,9,2019-02-16
Middle Tenn.,MTU,,3,Bowling Green,BG,,2,,9,2019-02-16
Mississippi St.,MSST,,8,Youngstown St.,YSU,,0,,9,2019-02-16
Lamar University,LAM,,8,LIU Brooklyn,LIU ,,4,,9,2019-02-16
Baylor,BAY,,8,Holy Cross,HC,,5,,9,2019-02-16
Alabama A&M,AAMU,,4,Purdue Fort Wayne,PUFW,,5,,5,2019-02-16
Troy,TROY,,3,Central Mich.,CMU,,5,,9,2019-02-16
Arkansas,ARK,,12,Eastern Ill.,EIU,,3,,9,2019-02-16
UAB,UAB,,13,SIUE,SIUE,,5,,9,2019-02-16
Alabama,ALA,,9,Presbyterian,PRES,,4,,9,2019-02-16
Jacksonville St.,JVST,,1,North Ala.,NAU,,2,,9,2019-02-16
Middle Tenn.,MTU,,3,Bowling Green,BG,,4,,9,2019-02-16
Jackson St.,JKST,,5,Boston College,BC,,9,,9,2019-02-16
Tennessee Tech,TNTC,,7,Western Ill.,WIU,,4,,9,2019-02-16
Northwestern,NW,,3,BYU,BYU,,2,"@Mesa, AZ        ",9,2019-02-16
New Mexico St.,NMST,,24,Texas Southern,TSU,,8,,9,2019-02-16
BYU,BYU,,11,Northwestern,NW,,2,"@Mesa, AZ        ",9,2019-02-16
New Mexico St.,NMST,,38,Texas Southern,TSU,,6,,9,2019-02-16
Vanderbilt,VAN,,14,Cal St. Fullerton,CSF,,9,"@Scottsdale, AZ        ",9,2019-02-16
CSUN,CSUN,,5,Kansas St.,KSU,,6,,9,2019-02-16
Loyola Marymount,LOU,,2,UC Santa Barbara,UCSB,,7,,9,2019-02-16
UNLV,UNLV,,11,Seattle U,SEA,,10,,10,2019-02-16
Pepperdine,PEPP,,7,California,CAL,,5,"@Tempe, AZ        ",9,2019-02-16
UCLA,UCLA,,9,St. John's (NY),SJ,,0,,9,2019-02-16
Oregon St.,ORST,,9,Gonzaga,GU,,3,"@Surprise, AZ        ",9,2019-02-16
Pacific,PAC,,4,Chicago St.,CSU,,1,,9,2019-02-16
UC Irvine,UCI,,5,Washington,UW,,9,,9,2019-02-16
Fresno St.,FRES,,6,Utah Valley,UVU,,3,,9,2019-02-16
UC Riverside,UCR,,10,Nebraska,NEB,,9,,9,2019-02-16
California Baptist,CBU,,8,Northern Ill.,NIU,,4,,9,2019-02-16
UC Davis,UCD,,11,Northern Colo.,UNCO,,2,,9,2019-02-16
San Diego St.,SDSU,,8,San Francisco,SF,,9,,9,2019-02-16
UC Riverside,UCR,,6,Nebraska,NEB,,10,,9,2019-02-16
San Diego St.,SDSU,,6,San Francisco,SF,,3,,9,2019-02-16
San Diego,USD,,3,Wagner,WAG,,1,,9,2019-02-16
UC Davis,UCD,,9,Northern Colo.,UNCO,,2,,7,2019-02-16
California Baptist,CBU,,4,Northern Ill.,NIU,,2,,9,2019-02-16
Hawaii,HAW,,4,Portland,POR,,7,,9,2019-02-16
Hawaii,HAW,,9,Portland,POR,,5,,9,2019-02-16
Pittsburgh,PITT,,1,Iowa,IOWA,,10,"@Kissimmee, FL        ",9,2019-02-16
Utah,UTAH,,2,Missouri St.,MOST,,6,"@San Marcos, TX        ",9,2019-02-16
Virginia Tech,VTU,,15,Manhattan,MAN,,3,"@DeLand, Fla.        ",9,2019-02-16
Charlotte,CHAR,,5,Delaware,DEL,,4,,9,2019-02-16
CSU Bakersfield,CSUB,,6,Ball St.,BSU,,10,"@Tempe, AZ        ",9,2019-02-16
Texas Tech,TTU,,12,Oregon,UO,,11,,9,2019-02-16
Savannah St.,SVST,,10,Coppin St.,COPP,,3,,9,2019-02-16
Penn St.,PSU,,7,Monmouth,MON,,0,"@Cary, NC        ",9,2019-02-16
Saint Mary's (CA),SMC,,14,Washington St.,WSU,,8,,9,2019-02-16
Miami (OH),MU,,3,Saint Louis,SLU,,2,"@Hoover, Ala.        ",9,2019-02-16
Furman,FURM,,16,Morehead St.,MRST,,11,,9,2019-02-16
Saint Mary's (CA),SMC,,6,Washington St.,WSU,,3,,9,2019-02-16
Austin Peay,PEAY,,5,Kentucky,UK,,12,,9,2019-02-16
North Carolina,UNC,,8,Xavier,XAV,,3,,9,2019-02-16
Ole Miss,MISS,,5,Wright St.,WRST,,9,,9,2019-02-16
James Madison,JMU,,6,Norfolk St.,NORF,,5,,9,2019-02-16
Tennessee,TENN,,2,Appalachian St.,APST,,0,,9,2019-02-16
NC State,NCST,,14,Bucknell,BUCK,,2,,9,2019-02-16
Nicholls St.,NIST,,3,Southern Ill.,SIU,,2,,14,2019-02-16
Belmont,BEL,,3,Illinois St.,ILST,,14,,9,2019-02-16
Central Ark.,UCA,,3,Bradley,BRAD,,4,,9,2019-02-16
Jacksonville,JAC,,7,Indiana St.,INST,,13,,9,2019-02-16
Western Ky.,WKU,,5,Northern Ky.,NKU,,4,,10,2019-02-16
USC Upstate,USCU,,4,Kansas,KU,,3,,9,2019-02-16
Incarnate Word,ICW,,2,Hofstra,HOF,,3,,9,2019-02-16
Georgia,UGA,,10,Dayton,DAY,,7,,9,2019-02-16
Incarnate Word,ICW,,12,Hofstra,HOF,,1,,9,2019-02-16
Saint Louis,SLU,,10,Miami (OH),MU,,3,"@Hoover, Ala.        ",9,2019-02-16
Southeastern La.,SELA,,11,Louisiana Tech,LTU,,15,,9,2019-02-16
N.C. Central,NCCU,,3,Canisius,CAN,,8,,9,2019-02-16
LSU,LSU,,6,Army West Point,ARMY,,5,,9,2019-02-16
Abilene Christian,ACU,,8,Bryant,BRY,,6,,9,2019-02-16
Little Rock,LR,,8,Creighton,CREI,,13,,9,2019-02-16
SFA,SFA,,2,Arkansas St.,ARST,,11,,9,2019-02-16
UTRGV,UTRG,,5,Oklahoma St.,OKST,,2,,9,2019-02-16
Winthrop,WIN,,17,Toledo,TOL,,3,,9,2019-02-16
Oral Roberts,ORU,,11,Murray St.,MUR,,3,,9,2019-02-16
Memphis,MEM,,6,Indiana,IU,,3,,9,2019-02-16
Texas A&M,TAMU,,19,Fordham,FORD,,6,,9,2019-02-16
Southern U.,SOU,,6,Grambling,GSU,,5,"@New Orleans, LA        ",9,2019-02-16
UNCW,UNCW,,10,Saint Joseph's,SJU,,8,,9,2019-02-16
Charleston So.,CHSO,,7,La Salle,LS,,3,,9,2019-02-16
Fla. Atlantic,FAU,,8,Cincinnati,UC,,7,,11,2019-02-16
Pacific,PAC,,7,Chicago St.,CSU,,2,,9,2019-02-16
Southern Miss.,USM,,4,Purdue,PUR,,2,,9,2019-02-16
A&M-Corpus Christi,AMCC,,9,UT Arlington,UTA,,3,,9,2019-02-16
Texas St.,TXST,,0,Nevada,NEV,,4,,9,2019-02-16
Arizona,ARIZ,,18,UMass Lowell,UML,,4,,9,2019-02-16
Arizona,ARIZ,,19,UMass Lowell,UML,,4,,9,2019-02-16
Sacramento St.,SAC,,1,North Dakota St.,NDSU,,9,,9,2019-02-16
Grand Canyon,GCU,,7,Wichita St.,WICH,,8,"@Tempe, AZ        ",9,2019-02-16
Rider,RID,,3,Butler,BUT,,14,"@Lexington, SC        ",9,2019-02-16
UCF,UCF,,5,Siena,SIE,,1,,9,2019-02-16
Minnesota,MIN,,1,New Mexico,NMU,,11,"@Surprise, AZ        ",9,2019-02-16
Southern California,USC,,11,Omaha,OMA,,0,,9,2019-02-16
Grand Canyon,GCU,,12,Ball St.,BSU,,2,,9,2019-02-16
TCU,TCU,,9,Virginia,UVA,,4,"@Scottsdale, AZ        ",9,2019-02-16
La.-Monroe,ULM,,0,Air Force,AFA,,1,"@Baton Rouge, LA        ",9,2019-02-16
Stetson,STE,,3,Sam Houston St.,SHSU,,4,,9,2019-02-16
Miami (FL),MIAM,,7,Rutgers,RUT,,1,,9,2019-02-16
Houston,UH,,5,Northwestern St.,NWST,,4,,9,2019-02-16
San Diego,USD,,15,Wagner,WAG,,9,,9,2019-02-16
Alabama St.,ALST,,10,Prairie View,PV,,9,"@New Orleans, La.        ",12,2019-02-16
Eastern Ky.,EKU,,11,Florida A&M,FAMU,,2,"@New Orleans, LA        ",9,2019-02-16
Arizona St.,ASU,,20,Notre Dame,ND,,7,,9,2019-02-16
UC Irvine,UCI,,2,Washington,UW,,1,,9,2019-02-16
Wichita St.,WICH,,4,Stanford,STAN,,5,"@Tempe, AZ        ",9,2019-02-16
William & Mary,WM,,4,Marist,MAR,,3,,9,2019-02-17
Old Dominion,ODU,,5,High Point,HPU,,7,,9,2019-02-17
Florida,UF,,3,Long Beach St.,LBST,,1,,9,2019-02-17
VCU,VCU,,3,Maryland,UMD,,5,"@Conway, SC        ",9,2019-02-17
Miami (OH),MU,,9,Saint Louis,SLU,,7,"@Hoover, AL        ",9,2019-02-17
South Carolina,SC,,3,Liberty,LIB,,2,,9,2019-02-17
Duke,DUKE,,4,Lehigh,LEH,,3,,9,2019-02-17
ETSU,ETSU,,14,Iona,IONA,,4,,9,2019-02-17
Eastern Mich.,EMU,,9,NJIT,NJIT,,9,"@Hoover, AL        ",8,2019-02-17
Elon,ELON,,5,Lafayette,LC,,1,,9,2019-02-17
Villanova,VU,,5,George Mason,GMU,,12,"@Kissimmee, FL        ",9,2019-02-17
Ohio St.,OSU,,5,Seton Hall,SET,,3,"@Port Charlotte, FL        ",9,2019-02-17
Michigan,UM,,12,Binghamton,BING,,2,"@Port St. Lucie, FL        ",9,2019-02-17
Wake Forest,WF,,5,Georgetown,GTWN,,3,,9,2019-02-17
Coastal Caro.,CCU,,11,Campbell,CAMP,,2,,9,2019-02-17
The Citadel,CIT,,9,Delaware St.,DEST,,3,,9,2019-02-17
Col. of Charleston,COC,,12,UNC Asheville,UNCA,,3,,9,2019-02-17
Gardner-Webb,GW,,1,Navy,NAVY,,0,,9,2019-02-17
N.C. A&T,NCAT,,6,Niagara,NU,,0,,9,2019-02-17
South Fla.,USF,,4,Samford,SAMF,,1,,9,2019-02-17
Louisville,UL,,3,UConn,CONN,,8,"@Lakeland, FL        ",9,2019-02-17
Saint Joseph's,SJU,,4,VMI,VMI,,9,"@Wilmington, N.C.        ",9,2019-02-17
East Carolina,ECU,,4,Radford,RAD,,3,,9,2019-02-17
Savannah St.,SVST,,5,Coppin St.,COPP,,11,,9,2019-02-17
FGCU,FGCU,,12,Bethune-Cookman,BCU,,5,,9,2019-02-17
Florida St.,FSU,,9,Maine,UME,,1,,9,2019-02-17
North Florida,UNF,,4,Missouri,MIZ,,2,,9,2019-02-17
Mercer,MER,,2,Evansville,EVAN,,7,,9,2019-02-17
FIU,FIU,,13,Stony Brook,SB,,2,,9,2019-02-17
Ball St.,BSU,,6,CSU Bakersfield,CSUB,,7,"@Tempe, AZ        ",9,2019-02-17
UNCW,UNCW,,5,VMI,VMI,,3,,9,2019-02-17
Florida A&M,FAMU,,1,Ark.-Pine Bluff,ARPB,,11,"@New Orleans, LA        ",7,2019-02-17
Louisiana,ULL,,8,Texas,UT,,6,,9,2019-02-17
DBU,DBU,,8,Kent St.,KENT,,1,,9,2019-02-17
TCU,TCU,,10,Vanderbilt,VAN,,2,"@Scottsdale, AZ        ",9,2019-02-17
Tulane,TUL,,16,George Washington,GWU,,6,,9,2019-02-17
Alcorn,ALCN,,9,Southern U.,SOU,,12,"@New Orleans, La.        ",9,2019-02-17
Rice,RICE,,15,Rhode Island,URI,,3,,9,2019-02-17
Troy,TROY,,2,Central Mich.,CMU,,5,,9,2019-02-17
