Illinois,ILL,,3,Louisville,UL,,4,"@St. Petersburg, Fla.        ",9,2012-02-18
Purdue,PUR,,9,UConn,CONN,,4,"@St. Petersburg, Fla.        ",9,2012-02-18
Purdue,PUR,,6,Cincinnati,UC,,0,"@St. Petersburg, Fla.        ",9,2012-02-18
Michigan,UM,,2,Seton Hall,SET,,1,"@St. Petersburg, Fla.        ",9,2012-02-18
William & Mary,WM,,2,Rhode Island,URI,,1,,9,2012-02-18
Texas Southern,TSU,,7,Prairie View,PV,,1,"@Houston, TX        ",9,2012-02-18
East Carolina,ECU,,16,Milwaukee,MIL,,1,,9,2012-02-18
New Mexico St.,NMST,,5,Wake Forest,WF,,8,,9,2012-02-18
N.C. A&T,NCAT,,7,Navy,NAVY,,2,,9,2012-02-18
High Point,HPU,,8,Army West Point,ARMY,,5,,9,2012-02-18
Western Ky.,WKU,,6,Toledo,TOL,,7,,9,2012-02-18
Old Dominion,ODU,,4,,,,5,,10,2012-02-18
Charlotte,CHAR,,10,Saint Peter's,SAIN,,0,,9,2012-02-18
Norfolk St.,NORF,,2,Rider,RID,,11,,7,2012-02-18
UC Santa Barbara,UCSB,,2,Oregon St.,ORST,,3,,8,2012-02-18
UNCW,UNCW,,4,Ohio,OHIO,,6,,9,2012-02-18
Tennessee,TENN,,10,Northern Ill.,NIU,,5,,9,2012-02-18
A&M-Corpus Christi,AMCC,,3,Omaha,OMA,,0,,9,2012-02-18
N.C. Central,NCCU,,3,UNC Asheville,UNCA,,9,,7,2012-02-18
Campbell,CAMP,,5,Marist,MAR,,7,,9,2012-02-18
UCF,UCF,,9,LIU Brooklyn,LIU ,,1,,9,2012-02-18
Longwood,LU,,6,Iona,IONA,,5,,9,2012-02-18
Alabama A&M,AAMU,,2,Purdue Fort Wayne,PUFW,,11,,9,2012-02-18
Austin Peay,PEAY,,2,Illinois St.,ILST,,0,,7,2012-02-18
Charleston So.,CHSO,,3,Georgetown,GTWN,,12,,9,2012-02-18
Elon,ELON,,4,George Mason,GMU,,1,,9,2012-02-18
ETSU,ETSU,,6,Eastern Ky.,EKU,,7,,11,2012-02-18
Texas,UT,,5,Duke,DUKE,,3,,7,2012-02-18
Houston,UH,,7,Delaware,DEL,,5,,9,2012-02-18
UNC Greensboro,UNCG,,5,Delaware St.,DEST,,4,,9,2012-02-18
Savannah St.,SVST,,4,Coppin St.,COPP,,0,,9,2012-02-18
Furman,FURM,,2,Miami (OH),MU,,8,,9,2012-02-18
South Carolina,SC,,3,VMI,VMI,,2,,9,2012-02-18
UCF,UCF,,9,LIU Brooklyn,LIU ,,1,,9,2012-02-18
Houston,UH,,16,Delaware,DEL,,1,,9,2012-02-18
A&M-Corpus Christi,AMCC,,1,Omaha,OMA,,2,,9,2012-02-18
Longwood,LU,,4,Iona,IONA,,10,,7,2012-02-18
N.C. A&T,NCAT,,4,Navy,NAVY,,11,,9,2012-02-18
UNCW,UNCW,,5,Ohio,OHIO,,2,,9,2012-02-18
Tennessee,TENN,,7,Northern Ill.,NIU,,2,,9,2012-02-18
East Carolina,ECU,,6,Milwaukee,MIL,,3,,9,2012-02-18
New Mexico St.,NMST,,3,Wake Forest,WF,,1,,9,2012-02-18
South Carolina,SC,,13,VMI,VMI,,1,,9,2012-02-18
High Point,HPU,,1,Army West Point,ARMY,,6,,9,2012-02-18
Western Ky.,WKU,,9,Toledo,TOL,,3,,9,2012-02-18
Old Dominion,ODU,,6,,,,2,,9,2012-02-18
Charlotte,CHAR,,5,Saint Peter's,SAIN,,2,,9,2012-02-18
William & Mary,WM,,3,Rhode Island,URI,,4,,9,2012-02-18
UC Santa Barbara,UCSB,,13,Oregon St.,ORST,,12,,12,2012-02-18
N.C. Central,NCCU,,2,UNC Asheville,UNCA,,10,,9,2012-02-18
Furman,FURM,,11,Miami (OH),MU,,12,,9,2012-02-18
Campbell,CAMP,,9,Marist,MAR,,8,,9,2012-02-18
Alabama A&M,AAMU,,3,Purdue Fort Wayne,PUFW,,2,,7,2012-02-18
Austin Peay,PEAY,,3,Illinois St.,ILST,,2,,7,2012-02-18
Charleston So.,CHSO,,6,Georgetown,GTWN,,2,,9,2012-02-18
Elon,ELON,,4,George Mason,GMU,,3,,9,2012-02-18
ETSU,ETSU,,2,Eastern Ky.,EKU,,8,,7,2012-02-18
Texas,UT,,4,Duke,DUKE,,0,,9,2012-02-18
UNC Greensboro,UNCG,,13,Delaware St.,DEST,,1,,9,2012-02-18
Savannah St.,SVST,,10,Coppin St.,COPP,,3,,7,2012-02-18
Clemson,CLEM,,7,UAB,UAB,,4,,9,2012-02-18
Clemson,CLEM,,6,UAB,UAB,,1,,1,2012-02-18
Fresno St.,FRES,,6,Butler,BUT,,0,,1,2012-02-18
Fresno St.,FRES,,6,Butler,BUT,,12,,1,2012-02-18
Fresno St.,FRES,,9,Butler,BUT,,0,,1,2012-02-18
Fresno St.,FRES,,9,Butler,BUT,,12,,1,2012-02-18
Youngstown St.,YSU,,2,Monmouth,MON,,14,"@Cary, N.C.        ",1,2012-02-18
Appalachian St.,APST,,8,,,,3,"@Elon, N.C.        ",1,2012-02-18
Towson,TOW,,0,Liberty,LIB,,12,"@Charleston, SC        ",1,2012-02-18
Towson,TOW,,3,Liberty,LIB,,12,"@Charleston, SC        ",1,2012-02-18
Appalachian St.,APST,,4,,,,1,"@Elon, N.C.        ",1,2012-02-18
Appalachian St.,APST,,8,,,,1,"@Elon, N.C.        ",1,2012-02-18
Appalachian St.,APST,,4,,,,3,"@Elon, N.C.        ",1,2012-02-18
Towson,TOW,,3,Liberty,LIB,,8,"@Charleston, S.C.        ",1,2012-02-18
Lamar University,LAM,,10,Arkansas St.,ARST,,2,,9,2012-02-19
FGCU,FGCU,,1,Bethune-Cookman,BCU,,3,,9,2012-02-19
Fresno St.,FRES,,17,Butler,BUT,,2,,9,2012-02-19
Florida,UF,,5,Cal St. Fullerton,CSF,,8,,9,2012-02-19
Sacramento St.,SAC,,3,CSUN,CSUN,,5,,9,2012-02-19
Troy,TROY,,7,Central Mich.,CMU,,14,,9,2012-02-19
Central Ark.,UCA,,1,Creighton,CREI,,5,,9,2012-02-19
Houston,UH,,9,Delaware,DEL,,2,,9,2012-02-19
Texas,UT,,2,Duke,DUKE,,5,,9,2012-02-19
Alabama,ALA,,4,Fla. Atlantic,FAU,,9,,9,2012-02-19
Rice,RICE,,8,FIU,FIU,,1,,9,2012-02-19
Stetson,STE,,13,George Washington,GWU,,8,,9,2012-02-19
Florida St.,FSU,,13,Hofstra,HOF,,6,,9,2012-02-19
Austin Peay,PEAY,,1,Illinois St.,ILST,,10,,9,2012-02-19
Texas A&M,TAMU,,7,UIC,UIC,,0,,9,2012-02-19
Southern California,USC,,4,Jacksonville,JAC,,3,,9,2012-02-19
CSU Bakersfield,CSUB,,7,Kansas St.,KSU,,3,,9,2012-02-19
The Citadel,CIT,,9,Liberty,LIB,,11,,9,2012-02-19
UCLA,UCLA,,1,Maryland,UMD,,5,,8,2012-02-19
Houston Baptist,HBU,,4,McNeese,MCNS,,3,,9,2012-02-19
TCU,TCU,,5,Ole Miss,MISS,,3,,9,2012-02-19
Mercer,MER,,10,Morehead St.,MRST,,0,,9,2012-02-19
,,,6,UNLV,UNLV,,2,,9,2012-02-19
New Mexico,NMU,,8,Nevada,NEV,,9,,9,2012-02-19
Arizona,ARIZ,,8,North Dakota St.,NDSU,,0,,9,2012-02-19
Cal Poly,CP,,6,Oklahoma St.,OKST,,0,,9,2012-02-19
UC Santa Barbara,UCSB,,6,Oregon St.,ORST,,8,,9,2012-02-19
Hawaii,HAW,,5,Oregon,UO,,14,,9,2012-02-19
California,CAL,,9,Pacific,PAC,,3,,9,2012-02-19
Samford,SAMF,,12,Radford,RAD,,2,,7,2012-02-19
Belmont,BEL,,5,Saint Louis,SLU,,4,,9,2012-02-19
Sam Houston St.,SHSU,,10,San Diego,USD,,3,,9,2012-02-19
San Francisco,SF,,3,San Jose St.,SJSU,,7,,9,2012-02-19
North Florida,UNF,,12,Southern Ill.,SIU,,16,,9,2012-02-19
Memphis,MEM,,7,SIUE,SIUE,,10,,9,2012-02-19
Saint Mary's (CA),SMC,,2,,,,1,,10,2012-02-19
Texas Tech,TTU,,2,Missouri St.,MOST,,4,,9,2012-02-19
Texas Tech,TTU,,8,Tennessee Tech,TNTC,,0,,9,2012-02-19
Ga. Southern,GASO,,11,UT Martin,UTM,,2,,9,2012-02-19
LSU,LSU,,4,Air Force,AFA,,0,,9,2012-02-19
UC Davis,UCD,,6,Utah,UTAH,,2,,9,2012-02-19
Murray St.,MUR,,4,Valparaiso,VAL,,7,,9,2012-02-19
Stanford,STAN,,18,Vanderbilt,VAN,,5,,9,2012-02-19
Arkansas,ARK,,17,Villanova,VU,,1,,8,2012-02-19
Long Beach St.,LBST,,3,VCU,VCU,,2,,9,2012-02-19
Kennesaw St.,KENN,,6,Virginia Tech,VTU,,3,,9,2012-02-19
New Mexico St.,NMST,,13,Wake Forest,WF,,9,,9,2012-02-19
San Diego St.,SDSU,,10,Washington,UW,,9,,9,2012-02-19
Georgia St.,GAST,,9,Western Ill.,WIU,,4,,9,2012-02-19
Texas St.,TXST,,7,Wichita St.,WICH,,4,,9,2012-02-19
Georgia,UGA,,11,Presbyterian,PRES,,0,,9,2012-02-19
Little Rock,LR,,13,Ark.-Pine Bluff,ARPB,,4,,9,2012-02-19
Arizona St.,ASU,,17,Western Mich.,WMU,,2,,9,2012-02-19
Miami (FL),MIAM,,9,Rutgers,RUT,,7,,9,2012-02-19
Pepperdine,PEPP,,7,Oklahoma,OU,,6,,8,2012-02-19
Alcorn,ALCN,,1,Air Force,AFA,,6,"@Baton Rouge, La.        ",9,2012-02-19
SFA,SFA,,5,Portland,POR,,10,"@Beaumont, Texas        ",9,2012-02-19
UConn,CONN,,5,Ohio St.,OSU,,9,"@Clearwater, Fla.        ",6,2012-02-19
Pittsburgh,PITT,,7,Indiana,IU,,12,"@Clearwater, Fla.        ",8,2012-02-19
St. John's (NY),SJ,,4,Illinois,ILL,,9,"@Clearwater, Fla.        ",9,2012-02-19
Seton Hall,SET,,6,Northwestern,NW,,3,"@Dunedin, Fla.        ",9,2012-02-19
