Binghamton,BING,,2,Northwestern St.,NWST,,3,,8,2018-02-16
Winthrop,WIN,,3,Ole Miss,MISS,,7,,8,2018-02-16
Valparaiso,VAL,,2,Alabama,ALA,,16,,8,2018-02-16
Maine,UME,,2,Texas Tech,TTU,,4,,8,2018-02-16
Rhode Island,URI,,1,Texas A&M,TAMU,,4,,8,2018-02-16
Northern Ill.,NIU,,2,Central Ark.,UCA,,3,,8,2018-02-16
St. John's (NY),SJ,,3,Campbell,CAMP,,1,,9,2018-02-16
Utah Valley,UVU,,5,Southern California,USC,,1,,9,2018-02-16
UC Santa Barbara,UCSB,,1,San Diego St.,SDSU,,9,,8,2018-02-16
Purdue Fort Wayne,PUFW,,7,Alabama A&M,AAMU,,8,,10,2018-02-16
James Madison,JMU,,3,High Point,HPU,,1,,9,2018-02-16
Boston College,BC,,5,Santa Clara,SCU,,1,,9,2018-02-16
Kent St.,KENT,,7,Sam Houston St.,SHSU,,4,,9,2018-02-16
George Mason,GMU,,0,The Citadel,CIT,,3,,8,2018-02-16
Missouri St.,MOST,,11,Lamar University,LAM,,2,,9,2018-02-16
Missouri St.,MOST,,8,Texas Southern,TSU,,2,"@Beaumont, Texas        ",9,2018-02-16
Richmond,RICH,,3,Louisville,UL,,4,"@Charleston, S.C.        ",8,2018-02-16
Central Mich.,CMU,,5,SFA,SFA,,3,"@Edinburg, TX        ",9,2018-02-16
Creighton,CREI,,15,Northeastern,NEU,,7,"@Fort Myers, Fla.        ",9,2018-02-16
Oakland,OAK,,3,Pittsburgh,PITT,,9,"@Kissimmee, FL        ",8,2018-02-16
Toledo,TOL,,3,Iowa,IOWA,,4,"@Kissimmee, Fla.        ",9,2018-02-16
Saint Louis,SLU,,3,Old Dominion,ODU,,8,"@Kissimmee, Fla.        ",8,2018-02-16
Loyola Marymount,LOU,,1,Oregon,UO,,6,"@Las Vegas, Nev.        ",8,2018-02-16
LIU Brooklyn,LIU ,,2,Chicago St.,CSU,,12,"@Lexington, SC        ",8,2018-02-16
Morehead St.,MRST,,6,UMass Lowell,UML,,12,"@Mount Pleasant, S.C.        ",8,2018-02-16
Ball St.,BSU,,8,UMass Lowell,UML,,5,"@Mt. Pleasant, S.C.        ",9,2018-02-16
Indiana,IU,,3,Oklahoma,OU,,6,"@Myrtle Beach, S.C.        ",8,2018-02-16
South Alabama,SAU,,12,Kansas St.,KSU,,5,"@Myrtle Beach, S.C.        ",9,2018-02-16
Alabama St.,ALST,,8,Prairie View,PV,,7,"@New Orleans, LA        ",9,2018-02-16
Grambling,GSU,,7,Southern U.,SOU,,8,"@New Orleans, LA        ",10,2018-02-16
Southern U.,SOU,,0,UIC,UIC,,3,"@New Orleans, LA        ",8,2018-02-16
Alcorn,ALCN,,5,Ark.-Pine Bluff,ARPB,,4,"@New Orleans, La        ",9,2018-02-16
Samford,SAMF,,7,Rice,RICE,,8,"@Orlando, Fla.        ",9,2018-02-16
Canisius,CAN,,4,Ohio St.,OSU,,6,"@Port Charlotte, Fla.        ",8,2018-02-16
Milwaukee,MIL,,7,Ohio St.,OSU,,11,"@Port Charlotte, Fla.        ",8,2018-02-16
Army West Point,ARMY,,6,Michigan,UM,,12,"@Port St. Lucie, Fla.        ",8,2018-02-16
Evansville,EVAN,,9,Fordham,FORD,,8,"@Spartanburg, SC        ",10,2018-02-16
South Dakota St.,SDST,,2,Austin Peay,PEAY,,4,"@St. Louis, MO        ",8,2018-02-16
New Mexico,NMU,,2,Oregon St.,ORST,,5,"@Surprise, Ariz.        ",8,2018-02-16
Cal Poly,CP,,8,Gonzaga,GU,,7,"@Surprise, Arizona        ",10,2018-02-16
Washington St.,WSU,,1,UC Riverside,UCR,,8,"@Tempe, Ariz.        ",8,2018-02-16
UC Riverside,UCR,,3,Nebraska,NEB,,8,"@Tempe, Ariz.        ",8,2018-02-16
Butler,BUT,,12,Lehigh,LEH,,1,"@Wilmington, N.C.        ",9,2018-02-16
Navy,NAVY,,0,Gardner-Webb,GW,,12,"@Winston-Salem, N.C.        ",8,2018-02-16
Air Force,AFA,,0,Hawaii,HAW,,4,,8,2018-02-16
Little Rock,LR,,3,Tennessee Tech,TNTC,,7,,8,2018-02-16
Southern Ill.,SIU,,4,Jacksonville St.,JVST,,7,,8,2018-02-16
Utah,UTAH,,3,Oral Roberts,ORU,,4,,8,2018-02-16
Rider,RID,,6,Ohio,OHIO,,4,"@Lexington, S.C.        ",9,2018-02-16
UIC,UIC,,4,New Orleans,UNO,,5,,10,2018-02-16
Missouri,MIZ,,3,FIU,FIU,,1,,9,2018-02-16
North Dakota St.,NDSU,,8,Incarnate Word,ICW,,2,,9,2018-02-16
Eastern Ill.,EIU,,3,La.-Monroe,ULM,,4,,10,2018-02-16
Pacific,PAC,,8,Seattle U,SEA,,5,,7,2018-02-16
Seton Hall,SET,,4,NC State,NCST,,8,,8,2018-02-16
Eastern Mich.,EMU,,5,FGCU,FGCU,,6,,9,2018-02-16
Seton Hall,SET,,1,NC State,NCST,,3,,8,2018-02-16
Pacific,PAC,,5,Seattle U,SEA,,6,,9,2018-02-16
Eastern Mich.,EMU,,3,FGCU,FGCU,,12,,8,2018-02-16
Eastern Ill.,EIU,,6,La.-Monroe,ULM,,7,,9,2018-02-16
North Dakota St.,NDSU,,1,Incarnate Word,ICW,,2,,8,2018-02-16
George Mason,GMU,,2,Richmond,RICH,,16,"@Charleston, S.C.        ",8,2018-02-17
Oklahoma,OU,,5,South Alabama,SAU,,6,"@Conway, S.C.        ",12,2018-02-17
Creighton,CREI,,7,Northeastern,NEU,,12,"@Fort Myers, FL        ",8,2018-02-17
Saint Louis,SLU,,6,Pittsburgh,PITT,,5,"@Kissimmee, FL        ",9,2018-02-17
Toledo,TOL,,4,Saint Louis,SLU,,1,"@Kissimmee, Fla.        ",9,2018-02-17
Old Dominion,ODU,,4,Oakland,OAK,,5,"@Kissimmee, Fla.        ",9,2018-02-17
Toledo,TOL,,3,Pittsburgh,PITT,,17,"@Kissimmee, Fla.        ",8,2018-02-17
Oakland,OAK,,6,Iowa,IOWA,,8,"@Kissimmee, Fla.        ",8,2018-02-17
Chicago St.,CSU,,3,LIU Brooklyn,LIU ,,8,"@Lexington, SC        ",8,2018-02-17
UMass Lowell,UML,,2,Morehead St.,MRST,,1,"@Mount Pleasant, S.C.        ",9,2018-02-17
Ball St.,BSU,,0,Morehead St.,MRST,,3,"@Mount Pleasant, S.C.        ",8,2018-02-17
UMass Lowell,UML,,3,Ball St.,BSU,,4,"@Mount Pleasant, S.C.        ",10,2018-02-17
South Alabama,SAU,,7,Virginia Tech,VTU,,5,"@Myrtle Beach, S.C.        ",9,2018-02-17
Kansas St.,KSU,,0,Indiana,IU,,5,"@Myrtle Beach, S.C.        ",8,2018-02-17
UIC,UIC,,9,Southern U.,SOU,,5,"@New Orlean, La        ",9,2018-02-17
Prairie View,PV,,4,Alcorn,ALCN,,8,"@New Orleans, LA        ",8,2018-02-17
Ark.-Pine Bluff,ARPB,,5,Grambling,GSU,,4,"@New Orleans, LA        ",9,2018-02-17
Virginia,UVA,,10,Samford,SAMF,,4,"@Orlando, Fla.        ",9,2018-02-17
Milwaukee,MIL,,8,Canisius,CAN,,3,"@Port Charlotte, Fla.        ",9,2018-02-17
Ohio St.,OSU,,4,Canisius,CAN,,5,"@Port Charlotte, Fla.        ",8,2018-02-17
California,CAL,,1,Cincinnati,UC,,3,"@San Diego, Calif.        ",8,2018-02-17
Evansville,EVAN,,3,Dayton,DAY,,6,"@Spartanburg, SC        ",8,2018-02-17
Gonzaga,GU,,3,Oregon St.,ORST,,4,"@Surprise, Ariz.        ",8,2018-02-17
New Mexico,NMU,,3,Cal Poly,CP,,1,"@Surprise, Arizona        ",10,2018-02-17
Washington St.,WSU,,3,Nebraska,NEB,,8,"@Tempe, Ariz.        ",8,2018-02-17
Nebraska,NEB,,1,UC Riverside,UCR,,8,"@Tempe, Ariz.        ",8,2018-02-17
Lehigh,LEH,,6,Butler,BUT,,15,"@Wilmington, N.C.        ",8,2018-02-17
Lehigh,LEH,,5,Eastern Ky.,EKU,,4,"@Wilmington, N.C.        ",9,2018-02-17
Gardner-Webb,GW,,15,Georgetown,GTWN,,1,"@Winston-Salem, N.C.        ",5,2018-02-17
North Dakota St.,NDSU,,4,Incarnate Word,ICW,,3,,10,2018-02-17
Omaha,OMA,,14,Northwestern,NW,,8,"@Glendale, Ariz.        ",9,2018-02-17
Alabama St.,ALST,,6,New Orleans,UNO,,3,"@New Orleans, La        ",9,2018-02-17
Army West Point,ARMY,,4,Michigan,UM,,3,"@Port St. Lucie, Fla.        ",9,2018-02-17
Austin Peay,PEAY,,9,South Dakota St.,SDST,,3,"@Sauget, IL        ",9,2018-02-17
Southern Ill.,SIU,,9,Jacksonville St.,JVST,,10,,8,2018-02-17
Utah,UTAH,,4,Oral Roberts,ORU,,6,,8,2018-02-17
Indiana St.,INST,,8,Loyola Marymount,LOU,,2,"@Las Vegas, Nev.        ",9,2018-02-17
Missouri,MIZ,,22,FIU,FIU,,1,,9,2018-02-17
Duke,DUKE,,5,Vanderbilt,VAN,,4,,9,2018-02-17
William & Mary,WM,,6,Clemson,CLEM,,7,,8,2018-02-17
Siena,SIE,,2,Florida,UF,,10,,8,2018-02-17
Oregon,UO,,3,UNLV,UNLV,,9,,8,2018-02-17
Penn St.,PSU,,8,Elon,ELON,,6,,9,2018-02-17
Notre Dame,ND,,10,LSU,LSU,,5,,9,2018-02-17
SIUE,SIUE,,6,Southeastern La.,SELA,,13,,8,2018-02-17
Oklahoma St.,OKST,,1,Texas St.,TXST,,10,,9,2018-02-17
North Carolina,UNC,,12,South Fla.,USF,,5,,9,2018-02-17
Nevada,NEV,,3,UC Irvine,UCI,,4,,8,2018-02-17
Rutgers,RUT,,5,Miami (FL),MIAM,,8,,8,2018-02-17
Houston Baptist,HBU,,5,Baylor,BAY,,2,,9,2018-02-17
Ga. Southern,GASO,,8,Georgia,UGA,,3,,9,2018-02-17
Murray St.,MUR,,10,Kansas,KU,,5,,9,2018-02-17
Iona,IONA,,2,Charlotte,CHAR,,6,,8,2018-02-17
Monmouth,MON,,3,DBU,DBU,,5,,8,2018-02-17
A&M-Corpus Christi,AMCC,,3,UT Arlington,UTA,,6,,8,2018-02-17
Eastern Mich.,EMU,,11,FGCU,FGCU,,12,,9,2018-02-17
Bowling Green,BG,,2,UAB,UAB,,4,,8,2018-02-17
Delaware,DEL,,6,Charleston So.,CHSO,,2,,9,2018-02-17
Manhattan,MAN,,0,Stetson,STE,,5,,8,2018-02-17
Fordham,FORD,,2,Wofford,WOF,,1,,9,2018-02-17
Mississippi St.,MSST,,4,Southern Miss.,USM,,7,,8,2018-02-17
TCU,TCU,,14,Grand Canyon,GCU,,6,,9,2018-02-17
Saint Mary's (CA),SMC,,6,Long Beach St.,LBST,,2,,9,2018-02-17
West Virginia,WVU,,4,Jacksonville,JAC,,7,,8,2018-02-17
UConn,CONN,,10,Georgia St.,GAST,,1,,9,2018-02-17
Louisiana,ULL,,3,Texas,UT,,5,,9,2018-02-17
Radford,RAD,,12,North Florida,UNF,,6,,9,2018-02-17
VMI,VMI,,2,South Carolina,SC,,7,,8,2018-02-17
Appalachian St.,APST,,6,UNC Greensboro,UNCG,,11,,8,2018-02-17
Western Caro.,WCU,,2,East Carolina,ECU,,8,,8,2018-02-17
Xavier,XAV,,2,Florida St.,FSU,,7,,8,2018-02-17
UC Davis,UCD,,15,CSU Bakersfield,CSUB,,1,,9,2018-02-17
Air Force,AFA,,1,Hawaii,HAW,,4,,8,2018-02-17
Wright St.,WRST,,5,Tulane,TUL,,6,,10,2018-02-17
George Washington,GWU,,1,Fla. Atlantic,FAU,,6,,8,2018-02-17
Rice,RICE,,5,UCF,UCF,,4,,9,2018-02-17
Marshall,MRSH,,1,Florida A&M,FAMU,,8,,8,2018-02-17
Butler,BUT,,6,UNCW,UNCW,,2,,9,2018-02-17
UNC Asheville,UNCA,,2,Lipscomb,LIP,,4,,8,2018-02-17
Oklahoma,OU,,3,Coastal Caro.,CCU,,4,,10,2018-02-17
Portland,POR,,0,UCLA,UCLA,,13,,8,2018-02-17
Western Ky.,WKU,,0,Memphis,MEM,,4,,8,2018-02-17
Bethune-Cookman,BCU,,5,Mercer,MER,,6,,9,2018-02-17
Navy,NAVY,,5,Wake Forest,WF,,2,,9,2018-02-17
Youngstown St.,YSU,,1,Belmont,BEL,,5,,8,2018-02-17
Bradley,BRAD,,10,Georgia Tech,GT,,7,,9,2018-02-17
Holy Cross,HC,,1,Houston,UH,,7,,8,2018-02-17
SFA,SFA,,4,UTRGV,UTRG,,6,,8,2018-02-17
Central Mich.,CMU,,3,UTRGV,UTRG,,6,,8,2018-02-17
Longwood,LU,,1,Auburn,AUB,,25,,8,2018-02-17
Stony Brook,SB,,5,Nicholls St.,NIST,,4,,9,2018-02-17
Bucknell,BUCK,,4,Arkansas,ARK,,32,,8,2018-02-17
Marist,MAR,,4,Furman,FURM,,5,,8,2018-02-17
Washington,UW,,4,Sacramento St.,SAC,,6,,8,2018-02-17
Southeast Mo. St.,SEMO,,0,Col. of Charleston,COC,,6,,8,2018-02-17
California,CAL,,8,San Diego,USD,,11,,8,2018-02-17
Cal St. Fullerton,CSF,,3,Stanford,STAN,,5,,8,2018-02-17
Quinnipiac,QUIN,,4,Abilene Christian,ACU,,5,,8,2018-02-17
Wichita St.,WICH,,11,McNeese,MCNS,,2,,9,2018-02-17
Binghamton,BING,,1,Northwestern St.,NWST,,9,,8,2018-02-17
Winthrop,WIN,,1,Ole Miss,MISS,,8,,8,2018-02-17
Valparaiso,VAL,,5,Alabama,ALA,,6,,9,2018-02-17
Rhode Island,URI,,3,Texas A&M,TAMU,,4,,9,2018-02-17
Northern Ill.,NIU,,6,Central Ark.,UCA,,3,,9,2018-02-17
St. John's (NY),SJ,,1,Campbell,CAMP,,0,,10,2018-02-17
Utah Valley,UVU,,4,Southern California,USC,,5,,8,2018-02-17
UC Santa Barbara,UCSB,,4,San Diego St.,SDSU,,8,,8,2018-02-17
Boston College,BC,,9,Santa Clara,SCU,,20,,8,2018-02-17
Kent St.,KENT,,1,Sam Houston St.,SHSU,,5,,8,2018-02-17
Louisville,UL,,8,The Citadel,CIT,,3,,8,2018-02-17
Missouri St.,MOST,,0,Lamar University,LAM,,8,,9,2018-02-17
Miami (OH),MU,,4,Arizona St.,ASU,,2,,9,2018-02-17
UT Martin,UTM,,4,Troy,TROY,,10,,8,2018-02-17
Louisiana Tech,LTU,,3,Pepperdine,PEPP,,2,,9,2018-02-17
Northern Colo.,UNCO,,12,San Jose St.,SJSU,,7,,9,2018-02-17
Michigan St.,MSU,,4,Fresno St.,FRES,,9,,8,2018-02-17
Pacific,PAC,,3,Seattle U,SEA,,5,,6,2018-02-17
Delaware St.,DEST,,0,Savannah St.,SVST,,2,,8,2018-02-17
Maine,UME,,1,Texas Tech,TTU,,12,,8,2018-02-17
BYU,BYU,,9,CSUN,CSUN,,10,,8,2018-02-17
Kentucky,UK,,6,USC Upstate,USCU,,5,,10,2018-02-17
La Salle,LS,,5,Presbyterian,PRES,,4,,9,2018-02-17
Minnesota,MIN,,9,Kennesaw St.,KENN,,3,,9,2018-02-17
Ohio,OHIO,,10,Rider,RID,,2,"@Lexington, SC        ",9,2018-02-17
Western Mich.,WMU,,1,Purdue,PUR,,5,"@Emerson, Georgia        ",8,2018-02-17
Towson,TOW,,4,New Mexico St.,NMST,,24,,8,2018-02-17
Bryant,BRY,,0,Arizona,ARIZ,,4,,8,2018-02-17
San Francisco,SF,,1,UTSA,UTSA,,11,,8,2018-02-17
Pacific,PAC,,2,Seattle U,SEA,,11,,8,2018-02-17
Minnesota,MIN,,11,Kennesaw St.,KENN,,8,,9,2018-02-17
Maine,UME,,5,Texas Tech,TTU,,12,,8,2018-02-17
Western Mich.,WMU,,1,Purdue,PUR,,5,"@Emerson, Georgia        ",8,2018-02-17
Towson,TOW,,11,New Mexico St.,NMST,,6,,9,2018-02-17
Rider,RID,,5,Ohio,OHIO,,6,"@Lexington, SC        ",8,2018-02-17
Omaha,OMA,,10,Northwestern,NW,,5,"@Glendale, Ariz.        ",9,2018-02-17
San Francisco,SF,,5,UTSA,UTSA,,13,,8,2018-02-17
Bryant,BRY,,1,Arizona,ARIZ,,5,,8,2018-02-17
Michigan St.,MSU,,1,Fresno St.,FRES,,2,,8,2018-02-17
Northern Colo.,UNCO,,10,San Jose St.,SJSU,,11,,8,2018-02-17
Louisiana Tech,LTU,,0,Pepperdine,PEPP,,1,,9,2018-02-17
BYU,BYU,,6,CSUN,CSUN,,5,,9,2018-02-17
Miami (OH),MU,,3,Arizona St.,ASU,,7,,8,2018-02-17
UT Martin,UTM,,2,Troy,TROY,,6,,8,2018-02-17
Kentucky,UK,,10,USC Upstate,USCU,,3,,9,2018-02-17
La Salle,LS,,4,Presbyterian,PRES,,13,,8,2018-02-17
Delaware St.,DEST,,9,Savannah St.,SVST,,3,,7,2018-02-17
Duke,DUKE,,1,Vanderbilt,VAN,,9,,8,2018-02-18
William & Mary,WM,,1,Clemson,CLEM,,2,,8,2018-02-18
Bradley,BRAD,,6,Kennesaw St.,KENN,,4,,9,2018-02-18
Siena,SIE,,2,Florida,UF,,19,,8,2018-02-18
Western Ill.,WIU,,3,Middle Tenn.,MTU,,9,,9,2018-02-18
Loyola Marymount,LOU,,10,UNLV,UNLV,,11,,10,2018-02-18
La Salle,LS,,16,Presbyterian,PRES,,7,,9,2018-02-18
Penn St.,PSU,,3,Elon,ELON,,2,,9,2018-02-18
Eastern Ill.,EIU,,6,La.-Monroe,ULM,,5,,9,2018-02-18
Notre Dame,ND,,11,LSU,LSU,,3,,9,2018-02-18
SIUE,SIUE,,7,Southeastern La.,SELA,,4,,9,2018-02-18
Seton Hall,SET,,8,NC State,NCST,,6,,9,2018-02-18
Oklahoma St.,OKST,,6,Texas St.,TXST,,5,,9,2018-02-18
North Carolina,UNC,,9,South Fla.,USF,,8,,10,2018-02-18
Fordham,FORD,,4,USC Upstate,USCU,,4,,10,2018-02-18
Towson,TOW,,3,New Mexico St.,NMST,,13,,8,2018-02-18
Nevada,NEV,,8,UC Irvine,UCI,,1,,9,2018-02-18
Rutgers,RUT,,7,Miami (FL),MIAM,,5,,9,2018-02-18
Houston Baptist,HBU,,3,Baylor,BAY,,6,,8,2018-02-18
Ga. Southern,GASO,,3,Georgia,UGA,,4,,9,2018-02-18
UT Martin,UTM,,1,Troy,TROY,,12,,8,2018-02-18
Murray St.,MUR,,1,Kansas,KU,,4,,8,2018-02-18
Iona,IONA,,3,Charlotte,CHAR,,10,,8,2018-02-18
Monmouth,MON,,4,DBU,DBU,,15,,9,2018-02-18
A&M-Corpus Christi,AMCC,,2,UT Arlington,UTA,,1,,9,2018-02-18
Eastern Mich.,EMU,,7,FGCU,FGCU,,8,,9,2018-02-18
Bowling Green,BG,,2,UAB,UAB,,6,,8,2018-02-18
Delaware,DEL,,1,Charleston So.,CHSO,,0,,9,2018-02-18
Manhattan,MAN,,2,Stetson,STE,,6,,8,2018-02-18
Dayton,DAY,,2,Wofford,WOF,,4,,8,2018-02-18
Mississippi St.,MSST,,2,Southern Miss.,USM,,5,,8,2018-02-18
Louisiana Tech,LTU,,9,Pepperdine,PEPP,,3,,9,2018-02-18
TCU,TCU,,8,Grand Canyon,GCU,,9,,12,2018-02-18
Saint Mary's (CA),SMC,,4,Long Beach St.,LBST,,1,,9,2018-02-18
West Virginia,WVU,,1,Jacksonville,JAC,,2,,8,2018-02-18
Minnesota,MIN,,6,Georgia St.,GAST,,9,,8,2018-02-18
Louisiana,ULL,,2,Texas,UT,,1,,9,2018-02-18
VMI,VMI,,0,South Carolina,SC,,9,,8,2018-02-18
Appalachian St.,APST,,6,UNC Greensboro,UNCG,,4,,9,2018-02-18
Western Caro.,WCU,,3,East Carolina,ECU,,9,,8,2018-02-18
Xavier,XAV,,1,Florida St.,FSU,,5,,8,2018-02-18
Radford,RAD,,2,North Florida,UNF,,7,,8,2018-02-18
UC Davis,UCD,,7,CSU Bakersfield,CSUB,,14,,8,2018-02-18
Wright St.,WRST,,5,Tulane,TUL,,11,,8,2018-02-18
George Washington,GWU,,2,Fla. Atlantic,FAU,,3,,9,2018-02-18
Northern Colo.,UNCO,,6,San Jose St.,SJSU,,5,,9,2018-02-18
Samford,SAMF,,5,UCF,UCF,,4,,9,2018-02-18
Marshall,MRSH,,9,Florida A&M,FAMU,,0,,9,2018-02-18
Lehigh,LEH,,4,UNCW,UNCW,,5,,8,2018-02-18
UNC Asheville,UNCA,,6,Lipscomb,LIP,,3,,9,2018-02-18
Kansas St.,KSU,,3,Coastal Caro.,CCU,,4,,10,2018-02-18
Portland,POR,,3,UCLA,UCLA,,15,,8,2018-02-18
Bethune-Cookman,BCU,,8,Mercer,MER,,6,,9,2018-02-18
Youngstown St.,YSU,,2,Belmont,BEL,,5,,8,2018-02-18
UConn,CONN,,9,Georgia Tech,GT,,7,,10,2018-02-18
Holy Cross,HC,,2,Houston,UH,,3,,10,2018-02-18
Michigan St.,MSU,,4,Fresno St.,FRES,,5,,8,2018-02-18
SFA,SFA,,5,UTRGV,UTRG,,11,,8,2018-02-18
Longwood,LU,,0,Auburn,AUB,,3,,8,2018-02-18
North Dakota St.,NDSU,,2,Incarnate Word,ICW,,6,,8,2018-02-18
Stony Brook,SB,,6,Nicholls St.,NIST,,3,,9,2018-02-18
Bucknell,BUCK,,1,Arkansas,ARK,,3,,8,2018-02-18
Marist,MAR,,6,Furman,FURM,,7,,10,2018-02-18
Washington,UW,,0,Sacramento St.,SAC,,6,,8,2018-02-18
Southeast Mo. St.,SEMO,,4,Col. of Charleston,COC,,5,,8,2018-02-18
Cal St. Fullerton,CSF,,5,Stanford,STAN,,6,,8,2018-02-18
Quinnipiac,QUIN,,2,Abilene Christian,ACU,,11,,8,2018-02-18
Wichita St.,WICH,,11,McNeese,MCNS,,10,,9,2018-02-18
Texas Southern,TSU,,4,Lamar University,LAM,,3,,9,2018-02-18
Binghamton,BING,,10,Northwestern St.,NWST,,3,,9,2018-02-18
Winthrop,WIN,,1,Ole Miss,MISS,,3,,8,2018-02-18
Valparaiso,VAL,,6,Alabama,ALA,,12,,8,2018-02-18
Delaware St.,DEST,,1,Savannah St.,SVST,,8,,8,2018-02-18
Maine,UME,,6,Texas Tech,TTU,,21,,8,2018-02-18
